model,chromosome,fitness
model0,"(128, 'Adadelta', 0.0011, 4e-05, 'ExponentialLR')",0.9911134992370069
model1,"(64, 'Adadelta', 0.0001, 8e-05, 'ReduceLROnPlateau')",0.912177823884709
