model,chromosome,fitness
model0,"(192, 'Adam', 0.0017, 2e-05, 'ReduceLROnPlateau')",0.6995880829403772
model1,"(192, 'Adam', 0.0001, 0.0003, 'CyclicLR')",0.6795541904771419
model2,"(128, 'Adam', 0.0002, 0.0003, 'CyclicLR')",0.7031165705922314
model3,"(128, 'RMSprop', 0.0003, 0.00021, 'ReduceLROnPlateau')",0.7443980341372283
model4,"(96, 'Adam', 0.0006, 2e-05, 'CyclicLR')",0.714875438329204
model5,"(128, 'Adam', 0.0026, 0.00029, 'ReduceLROnPlateau')",0.7377599535695732
model6,"(128, 'Adam', 0.0006, 5e-05, 'CyclicLR')",0.6912449985513907
model7,"(128, 'RMSprop', 0.0004, 0.00021, 'ReduceLROnPlateau')",0.7737125484534847
model8,"(128, 'Adam', 0.0002, 6e-05, 'ReduceLROnPlateau')",0.6907589027034048
model9,"(192, 'Adam', 0.0017, 0.00081, 'ReduceLROnPlateau')",0.7571429084329044
model10,"(128, 'Adam', 0.0019, 0.00021, 'ReduceLROnPlateau')",0.7317576688878676
model11,"(128, 'Adam', 0.0002, 0.0004, 'CyclicLR')",0.7051166817355339
model12,"(128, 'RMSprop', 0.0003, 0.00021, 'ReduceLROnPlateau')",0.7693543885370044
model13,"(96, 'Adadelta', 0.0002, 0.0003, 'ReduceLROnPlateau')",1.039666217306386
model14,"(96, 'Adam', 0.0016, 0.00029, 'CyclicLR')",0.7814193686560902
model15,"(128, 'Adadelta', 0.0001, 3e-05, 'CyclicLR')",1.2102166295356458
