model,chromosome,fitness
model0,"(256, 'Adam', 0.0033, 0.00031, 'ReduceLROnPlateau')",0.702426451856218
model1,"(192, 'Adadelta', 0.0008, 6e-05, 'ExponentialLR')",1.1147570207600703
model2,"(96, 'Adam', 0.0001, 0.0009, 'ExponentialLR')",0.7366482863950607
model3,"(256, 'RMSprop', 0.0002, 0.00013, 'ReduceLROnPlateau')",0.6830784634251119
model4,"(128, 'Adam', 0.0003, 0.00021, 'ExponentialLR')",0.6883345113690856
model5,"(192, 'RMSprop', 0.0062, 6e-05, 'ReduceLROnPlateau')",0.8421196900975064
model6,"(96, 'Adadelta', 0.0029, 1e-05, 'ReduceLROnPlateau')",0.9444555882602701
model7,"(256, 'RMSprop', 0.0019, 0.00014, 'ExponentialLR')",0.8004962111373082
model8,"(256, 'Adadelta', 0.0002, 1e-05, 'ExponentialLR')",1.0814034932714593
model9,"(96, 'Adadelta', 0.0003, 0.00028, 'ReduceLROnPlateau')",0.9652180781449808
model10,"(256, 'Adadelta', 0.0002, 0.00018, 'CyclicLR')",1.06078414721867
model11,"(128, 'RMSprop', 0.0015, 5e-05, 'ExponentialLR')",0.7943156600913124
model12,"(128, 'Adam', 0.0006, 0.00052, 'ExponentialLR')",0.6978321124220748
model13,"(128, 'Adam', 0.0046, 0.00029, 'CyclicLR')",0.7764459400225783
model14,"(96, 'Adadelta', 0.0002, 0.00017, 'ReduceLROnPlateau')",1.0535417249440537
model15,"(96, 'RMSprop', 0.0035, 0.00062, 'ReduceLROnPlateau')",0.8348199790700928
