signal,model,test_average_auc,auc_nonprompt,auc_diboson,auc_ttX,dcor_psig_mass1,dcor_psig_mass2,dcor_lr_mass2_60_120,high_lr_fraction_60_120,peak_fraction_all_60_120,peak_fraction_high_lr_60_120
MHc160_MA85,BDT,0.9378543559407557,0.9110372861484395,0.9552012753178445,0.947324506355983,0.3193408250808716,0.36962804198265076,0.16776487231254578,0.0695831312228764,0.5344660172222019,0.6334087360493909
MHc160_MA85,DNN,0.9289394941850674,0.8936001233961148,0.952900917944536,0.9403174412145512,0.29698336124420166,0.3551842272281647,0.13894900679588318,0.17136822123005832,0.5344660172222019,0.6332864600937551
MHc160_MA85,DNN_MD,0.9242737136817573,0.8865203187839032,0.9498631004555387,0.9364377218058298,0.20012521743774414,0.1454363316297531,0.07279101759195328,0.13874782331969934,0.5344660172222019,0.6109348190063173
MHc160_MA85,ParticleNet,0.9262499540598855,0.9021509579083853,0.9501502283635562,0.9264486759077148,0.18875490128993988,0.17321635782718658,0.04710553213953972,0.16141283884000188,0.5344660172222019,0.5653602450171848
MHc160_MA85,ParticleNet_MD,0.9251422327392671,0.9008968570492102,0.9482894289861483,0.926240412182443,0.1571349799633026,0.1252513974905014,0.062270354479551315,0.14114354412256766,0.5344660172222019,0.5562882270401813
