model,chromosome,fitness
model0,"(96, 'Adam', 0.0004, 6e-05, 'ExponentialLR')",0.7109346121473386
model1,"(128, 'Adam', 0.0011, 2e-05, 'CyclicLR')",0.7061847189198369
model2,"(128, 'RMSprop', 0.0004, 0.00059, 'ExponentialLR')",0.7978101179118047
model3,"(256, 'Adadelta', 0.007, 0.00028, 'CyclicLR')",1.0067847366528133
model4,"(256, 'RMSprop', 0.0062, 0.00031, 'ReduceLROnPlateau')",0.8355582547004875
model5,"(96, 'Adadelta', 0.0002, 4e-05, 'ExponentialLR')",0.989499767722986
model6,"(96, 'Adadelta', 0.0045, 0.0001, 'ExponentialLR')",0.9733474614370204
model7,"(128, 'Adam', 0.0012, 4e-05, 'ExponentialLR')",0.6870849297174713
model8,"(128, 'Adadelta', 0.0023, 0.00059, 'CyclicLR')",1.173141942997734
model9,"(96, 'Adam', 0.0001, 0.00028, 'ReduceLROnPlateau')",0.7185543284696692
model10,"(96, 'RMSprop', 0.0046, 0.00021, 'ExponentialLR')",0.8474909399476502
model11,"(192, 'Adadelta', 0.0002, 1e-05, 'ExponentialLR')",1.0003542692764946
model12,"(96, 'Adam', 0.0001, 0.00062, 'ExponentialLR')",0.7553119317954763
model13,"(96, 'RMSprop', 0.0054, 0.00081, 'ReduceLROnPlateau')",0.8058107966352301
model14,"(128, 'Adadelta', 0.0035, 0.00059, 'ReduceLROnPlateau')",1.178642019286485
model15,"(256, 'Adam', 0.0004, 8e-05, 'CyclicLR')",0.6734377965902734
