era,channel,masspoint,selection,selection_expr,S,S_err,B_total,B_total_err,B_by_process,B_by_process_err,S_over_sqrtB,S_over_sqrtB_err,S_eff_vs_baseline,B_eff_vs_baseline,signal_complete,background_complete,complete
2018,SR1E2Mu,MHc130_MA90,nB_loose_ge2,nB_loose >= 2,9.421846668009218,0.053787993482307624,238.43374005527497,11.316665805637173,"{""WZ"": 11.135986395408974, ""ZZ"": 3.1620328331370233, ""conversion"": 25.01688838639899, ""nonprompt"": 96.7343633697601, ""others"": 5.280463744034155, ""tZq"": 10.691492986614588, ""ttH"": 11.133887704082289, ""ttW"": 14.598237622490672, ""ttZ"": 60.68038701334816}","{""WZ"": 0.9564700667570246, ""ZZ"": 0.050206486376040284, ""conversion"": 8.583017023336788, ""nonprompt"": 7.292734870540664, ""others"": 0.06870592863102488, ""tZq"": 0.22326840815571145, ""ttH"": 0.13385936123881798, ""ttW"": 0.22231591826517935, ""ttZ"": 0.4189202536253597}",0.6101718624299068,0.01489324071695603,0.6225074604488852,0.4662120128026899,True,True,True
2018,SR1E2Mu,MHc130_MA90,nB_loose_ge3,nB_loose >= 3,1.9145732131798407,0.024468698939075034,42.69703978387169,3.8435477992124527,"{""WZ"": 0.9900923100549814, ""ZZ"": 0.2704442457956702, ""conversion"": 2.9642678414062007, ""nonprompt"": 14.295122802373953, ""others"": 1.5427485608423621, ""tZq"": 1.1927596877433704, ""ttH"": 3.173764707096214, ""ttW"": 1.8475994370918636, ""ttZ"": 16.420240191467077}","{""WZ"": 0.29826017405428173, ""ZZ"": 0.014395174221417388, ""conversion"": 2.8889967322695775, ""nonprompt"": 2.502823247765661, ""others"": 0.02930604517670431, ""tZq"": 0.08496880812676917, ""ttH"": 0.07260942322639653, ""ttW"": 0.08761781674583802, ""ttZ"": 0.22855951293179166}",0.2930036937617454,0.013709293957707707,0.12649708181165645,0.08348597330956879,True,True,True
2018,SR1E2Mu,MHc160_MA155,baseline,1,7.526130252694147,0.04081796905649682,511.427705652417,17.74448126991018,"{""WZ"": 48.07128779021819, ""ZZ"": 10.309873235964623, ""conversion"": 28.74672368736465, ""nonprompt"": 268.739894191036, ""others"": 9.85030710437537, ""tZq"": 21.17385421781102, ""ttH"": 15.710267982657614, ""ttW"": 21.059807523494158, ""ttZ"": 87.76568991949536}","{""WZ"": 1.9942765971779266, ""ZZ"": 0.09169737038485207, ""conversion"": 12.829013513326027, ""nonprompt"": 12.076261105060002, ""others"": 0.09849519008427914, ""tZq"": 0.31857116461517876, ""ttH"": 0.15900255554980436, ""ttW"": 0.27191235468474745, ""ttZ"": 0.5009899709812202}",0.3327971546869639,0.006048921028286033,1.0,1.0,True,True,True
2018,SR1E2Mu,MHc160_MA155,nB_loose_ge1,nB_loose >= 1,7.526130252694147,0.04081796905649682,511.427705652417,17.74448126991018,"{""WZ"": 48.07128779021819, ""ZZ"": 10.309873235964623, ""conversion"": 28.74672368736465, ""nonprompt"": 268.739894191036, ""others"": 9.85030710437537, ""tZq"": 21.17385421781102, ""ttH"": 15.710267982657614, ""ttW"": 21.059807523494158, ""ttZ"": 87.76568991949536}","{""WZ"": 1.9942765971779266, ""ZZ"": 0.09169737038485207, ""conversion"": 12.829013513326027, ""nonprompt"": 12.076261105060002, ""others"": 0.09849519008427914, ""tZq"": 0.31857116461517876, ""ttH"": 0.15900255554980436, ""ttW"": 0.27191235468474745, ""ttZ"": 0.5009899709812202}",0.3327971546869639,0.006048921028286033,1.0,1.0,True,True,True
2018,SR1E2Mu,MHc160_MA155,nB_loose_ge2,nB_loose >= 2,2.5872839814450166,0.024195902483746864,238.43374005527497,11.316665805637173,"{""WZ"": 11.135986395408974, ""ZZ"": 3.1620328331370233, ""conversion"": 25.01688838639899, ""nonprompt"": 96.7343633697601, ""others"": 5.280463744034155, ""tZq"": 10.691492986614588, ""ttH"": 11.133887704082289, ""ttW"": 14.598237622490672, ""ttZ"": 60.68038701334816}","{""WZ"": 0.9564700667570246, ""ZZ"": 0.050206486376040284, ""conversion"": 8.583017023336788, ""nonprompt"": 7.292734870540664, ""others"": 0.06870592863102488, ""tZq"": 0.22326840815571145, ""ttH"": 0.13385936123881798, ""ttW"": 0.22231591826517935, ""ttZ"": 0.4189202536253597}",0.16755610032942067,0.0042739283165542565,0.34377347914206513,0.4662120128026899,True,True,True
2018,SR1E2Mu,MHc160_MA155,nB_loose_ge3,nB_loose >= 3,0.2786656736627774,0.008047008226996393,42.69703978387169,3.8435477992124527,"{""WZ"": 0.9900923100549814, ""ZZ"": 0.2704442457956702, ""conversion"": 2.9642678414062007, ""nonprompt"": 14.295122802373953, ""others"": 1.5427485608423621, ""tZq"": 1.1927596877433704, ""ttH"": 3.173764707096214, ""ttW"": 1.8475994370918636, ""ttZ"": 16.420240191467077}","{""WZ"": 0.29826017405428173, ""ZZ"": 0.014395174221417388, ""conversion"": 2.8889967322695775, ""nonprompt"": 2.502823247765661, ""others"": 0.02930604517670431, ""tZq"": 0.08496880812676917, ""ttH"": 0.07260942322639653, ""ttW"": 0.08761781674583802, ""ttZ"": 0.22855951293179166}",0.04264661760946162,0.0022805914752024726,0.03702642185378373,0.08348597330956879,True,True,True
2018,SR3Mu,MHc70_MA15,baseline,1,11.0435427183371,0.054872781060796884,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",0.475787934762359,0.006307718144631078,1.0,1.0,True,True,True
2018,SR3Mu,MHc70_MA15,nB_loose_ge1,nB_loose >= 1,11.0435427183371,0.054872781060796884,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",0.475787934762359,0.006307718144631078,1.0,1.0,True,True,True
2018,SR3Mu,MHc70_MA15,nB_loose_ge2,nB_loose >= 2,7.6821492790024495,0.04568342889333185,223.59097729083743,7.62338601056218,"{""WZ"": 18.355523618506925, ""ZZ"": 2.713278174764119, ""conversion"": -1.54943789393652, ""nonprompt"": 79.12023751065135, ""others"": 4.9552424714688525, ""tZq"": 16.406323900982787, ""ttH"": 9.534710598130703, ""ttW"": 10.480621598621543, ""ttZ"": 83.57447731164766}","{""WZ"": 1.2645162049809364, ""ZZ"": 0.04717687441545938, ""conversion"": 3.542842396622726, ""nonprompt"": 6.600602122611812, ""others"": 0.06853641390078609, ""tZq"": 0.2842456315731297, ""ttH"": 0.1270023968290944, ""ttW"": 0.19488199982366397, ""ttZ"": 0.5054753463886529}",0.5137544598765386,0.00927585664393645,0.6956236304720159,0.4150154769710078,True,True,True
2018,SR3Mu,MHc70_MA15,nB_loose_ge3,nB_loose >= 3,1.724972827581761,0.02183242898346459,46.029416682407806,2.9335772164245273,"{""WZ"": 2.36098702965552, ""ZZ"": 0.177076698127767, ""conversion"": 0.4674117498227132, ""nonprompt"": 12.174427314661443, ""others"": 1.2987789389765698, ""tZq"": 1.9415918067637157, ""ttH"": 2.7996838428109663, ""ttW"": 1.3131403633757428, ""ttZ"": 23.496318938213367}","{""WZ"": 0.3935119683716135, ""ZZ"": 0.012257559446654725, ""conversion"": 0.23388756883951153, ""nonprompt"": 2.880317116278579, ""others"": 0.029486572295167386, ""tZq"": 0.10730941482692649, ""ttH"": 0.06944796474545548, ""ttW"": 0.07773669240564544, ""ttZ"": 0.2769341093385026}",0.2542520847792314,0.00871774961042267,0.1561974152295851,0.08543690157183083,True,True,True
2018,SR3Mu,MHc100_MA60,baseline,1,23.613044613849745,0.08640123353156266,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",1.017318628343814,0.013046255318669864,1.0,1.0,True,True,True
2018,SR3Mu,MHc100_MA60,nB_loose_ge1,nB_loose >= 1,23.613044613849745,0.08640123353156266,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",1.017318628343814,0.013046255318669864,1.0,1.0,True,True,True
2018,SR3Mu,MHc100_MA60,nB_loose_ge2,nB_loose >= 2,16.067123821019884,0.07118723378400156,223.59097729083743,7.62338601056218,"{""WZ"": 18.355523618506925, ""ZZ"": 2.713278174764119, ""conversion"": -1.54943789393652, ""nonprompt"": 79.12023751065135, ""others"": 4.9552424714688525, ""tZq"": 16.406323900982787, ""ttH"": 9.534710598130703, ""ttW"": 10.480621598621543, ""ttZ"": 83.57447731164766}","{""WZ"": 1.2645162049809364, ""ZZ"": 0.04717687441545938, ""conversion"": 3.542842396622726, ""nonprompt"": 6.600602122611812, ""others"": 0.06853641390078609, ""tZq"": 0.2842456315731297, ""ttH"": 0.1270023968290944, ""ttW"": 0.19488199982366397, ""ttZ"": 0.5054753463886529}",1.0745113405957423,0.018926398326152997,0.6804342296289926,0.4150154769710078,True,True,True
2018,SR3Mu,MHc100_MA60,nB_loose_ge3,nB_loose >= 3,3.502157025005107,0.03356501882701983,46.029416682407806,2.9335772164245273,"{""WZ"": 2.36098702965552, ""ZZ"": 0.177076698127767, ""conversion"": 0.4674117498227132, ""nonprompt"": 12.174427314661443, ""others"": 1.2987789389765698, ""tZq"": 1.9415918067637157, ""ttH"": 2.7996838428109663, ""ttW"": 1.3131403633757428, ""ttZ"": 23.496318938213367}","{""WZ"": 0.3935119683716135, ""ZZ"": 0.012257559446654725, ""conversion"": 0.23388756883951153, ""nonprompt"": 2.880317116278579, ""others"": 0.029486572295167386, ""tZq"": 0.10730941482692649, ""ttH"": 0.06944796474545548, ""ttW"": 0.07773669240564544, ""ttZ"": 0.2769341093385026}",0.5161998557855975,0.017177266494500073,0.14831450506602561,0.08543690157183083,True,True,True
2018,SR3Mu,MHc130_MA90,baseline,1,24.76990155191371,0.08909860119871388,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",1.0671593893582143,0.01366669138659043,1.0,1.0,True,True,True
2018,SR3Mu,MHc130_MA90,nB_loose_ge1,nB_loose >= 1,24.76990155191371,0.08909860119871388,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",1.0671593893582143,0.01366669138659043,1.0,1.0,True,True,True
2018,SR3Mu,MHc130_MA90,nB_loose_ge2,nB_loose >= 2,15.435013743053954,0.07042400659681444,223.59097729083743,7.62338601056218,"{""WZ"": 18.355523618506925, ""ZZ"": 2.713278174764119, ""conversion"": -1.54943789393652, ""nonprompt"": 79.12023751065135, ""others"": 4.9552424714688525, ""tZq"": 16.406323900982787, ""ttH"": 9.534710598130703, ""ttW"": 10.480621598621543, ""ttZ"": 83.57447731164766}","{""WZ"": 1.2645162049809364, ""ZZ"": 0.04717687441545938, ""conversion"": 3.542842396622726, ""nonprompt"": 6.600602122611812, ""others"": 0.06853641390078609, ""tZq"": 0.2842456315731297, ""ttH"": 0.1270023968290944, ""ttW"": 0.19488199982366397, ""ttZ"": 0.5054753463886529}",1.0322380964952225,0.0182165499596869,0.6231358534350514,0.4150154769710078,True,True,True
2018,SR3Mu,MHc130_MA90,nB_loose_ge3,nB_loose >= 3,3.1850388286828593,0.03227377776527843,46.029416682407806,2.9335772164245273,"{""WZ"": 2.36098702965552, ""ZZ"": 0.177076698127767, ""conversion"": 0.4674117498227132, ""nonprompt"": 12.174427314661443, ""others"": 1.2987789389765698, ""tZq"": 1.9415918067637157, ""ttH"": 2.7996838428109663, ""ttW"": 1.3131403633757428, ""ttZ"": 23.496318938213367}","{""WZ"": 0.3935119683716135, ""ZZ"": 0.012257559446654725, ""conversion"": 0.23388756883951153, ""nonprompt"": 2.880317116278579, ""others"": 0.029486572295167386, ""tZq"": 0.10730941482692649, ""ttH"": 0.06944796474545548, ""ttW"": 0.07773669240564544, ""ttZ"": 0.2769341093385026}",0.46945827165908494,0.015698022724178886,0.12858504189076136,0.08543690157183083,True,True,True
2018,SR3Mu,MHc160_MA155,baseline,1,11.027909956470662,0.050546502115395936,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",0.47511442992131603,0.006232497307225252,1.0,1.0,True,True,True
2018,SR3Mu,MHc160_MA155,nB_loose_ge1,nB_loose >= 1,11.027909956470662,0.050546502115395936,538.7533470383252,13.24371091039837,"{""WZ"": 66.90255438714794, ""ZZ"": 9.519020107697948, ""conversion"": 3.2329104438053315, ""nonprompt"": 265.81200467958115, ""others"": 9.814392217465315, ""tZq"": 33.71595064590293, ""ttH"": 13.23737206029857, ""ttW"": 15.206928819793454, ""ttZ"": 121.3122136766326}","{""WZ"": 2.4704535981410314, ""ZZ"": 0.08897388527847724, ""conversion"": 4.899265124046649, ""nonprompt"": 12.027527936877334, ""others"": 0.10004273528330539, ""tZq"": 0.4068834333022779, ""ttH"": 0.14936424598666337, ""ttW"": 0.23827643413847646, ""ttZ"": 0.604934957732674}",0.47511442992131603,0.006232497307225252,1.0,1.0,True,True,True
2018,SR3Mu,MHc160_MA155,nB_loose_ge2,nB_loose >= 2,3.7360667685945135,0.029753562423568868,223.59097729083743,7.62338601056218,"{""WZ"": 18.355523618506925, ""ZZ"": 2.713278174764119, ""conversion"": -1.54943789393652, ""nonprompt"": 79.12023751065135, ""others"": 4.9552424714688525, ""tZq"": 16.406323900982787, ""ttH"": 9.534710598130703, ""ttW"": 10.480621598621543, ""ttZ"": 83.57447731164766}","{""WZ"": 1.2645162049809364, ""ZZ"": 0.04717687441545938, ""conversion"": 3.542842396622726, ""nonprompt"": 6.600602122611812, ""others"": 0.06853641390078609, ""tZq"": 0.2842456315731297, ""ttH"": 0.1270023968290944, ""ttW"": 0.19488199982366397, ""ttZ"": 0.5054753463886529}",0.24985468194536334,0.004701283061510828,0.3387828503625353,0.4150154769710078,True,True,True
2018,SR3Mu,MHc160_MA155,nB_loose_ge3,nB_loose >= 3,0.39866131241386077,0.009826955614077803,46.029416682407806,2.9335772164245273,"{""WZ"": 2.36098702965552, ""ZZ"": 0.177076698127767, ""conversion"": 0.4674117498227132, ""nonprompt"": 12.174427314661443, ""others"": 1.2987789389765698, ""tZq"": 1.9415918067637157, ""ttH"": 2.7996838428109663, ""ttW"": 1.3131403633757428, ""ttZ"": 23.496318938213367}","{""WZ"": 0.3935119683716135, ""ZZ"": 0.012257559446654725, ""conversion"": 0.23388756883951153, ""nonprompt"": 2.880317116278579, ""others"": 0.029486572295167386, ""tZq"": 0.10730941482692649, ""ttH"": 0.06944796474545548, ""ttW"": 0.07773669240564544, ""ttZ"": 0.2769341093385026}",0.058760618243561435,0.002367316374382774,0.036150214681427005,0.08543690157183083,True,True,True
2018,Combined,MHc70_MA15,baseline,1,17.984006352930955,0.06944083196766654,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",0.5549506418774309,0.0062303336039252885,1.0,1.0,True,True,True
