model,chromosome,fitness
model0,"(128, 'Adam', 0.0004, 6e-05, 'CyclicLR')",0.6859191738431106
model1,"(128, 'RMSprop', 0.0011, 0.0003, 'ReduceLROnPlateau')",0.8008892712995525
model2,"(192, 'Adam', 0.0062, 0.00085, 'ReduceLROnPlateau')",0.800030720508312
model3,"(128, 'Adadelta', 0.0015, 0.00052, 'ReduceLROnPlateau')",1.0161288241093587
model4,"(128, 'Adadelta', 0.0002, 4e-05, 'CyclicLR')",1.023582126783288
model5,"(256, 'Adam', 0.0079, 3e-05, 'ExponentialLR')",0.6982267335857577
model6,"(256, 'Adam', 0.0016, 0.00054, 'ReduceLROnPlateau')",0.7336639638447091
model7,"(96, 'RMSprop', 0.0008, 0.00097, 'ReduceLROnPlateau')",0.768329747192695
model8,"(192, 'Adam', 0.001, 4e-05, 'CyclicLR')",0.6851548294886909
model9,"(256, 'Adadelta', 0.0035, 3e-05, 'ExponentialLR')",1.1826429440237372
model10,"(192, 'RMSprop', 0.0026, 0.00012, 'ReduceLROnPlateau')",0.7649580621353501
model11,"(128, 'Adadelta', 0.0001, 4e-05, 'ExponentialLR')",1.0431932220068734
model12,"(128, 'Adadelta', 0.0001, 0.00012, 'CyclicLR')",0.9793676195851982
model13,"(256, 'Adadelta', 0.007, 0.00011, 'CyclicLR')",1.1304566366288362
model14,"(96, 'Adadelta', 0.0013, 1e-05, 'CyclicLR')",0.9950327373221707
model15,"(128, 'Adadelta', 0.0054, 3e-05, 'ExponentialLR')",1.101655670182265
