model,chromosome,fitness
model0,"(128, 'RMSprop', 0.0002, 2e-05, 'CyclicLR')",0.7086773260170237
model1,"(96, 'Adam', 0.0002, 0.0003, 'CyclicLR')",0.7111874163303229
model2,"(128, 'RMSprop', 0.0003, 0.00021, 'ReduceLROnPlateau')",0.7023896122222666
model3,"(96, 'Adam', 0.0036, 3e-05, 'ReduceLROnPlateau')",0.7446651214833759
model4,"(256, 'RMSprop', 0.0005, 4e-05, 'ReduceLROnPlateau')",0.7164308201626438
model5,"(128, 'Adam', 0.0087, 0.00029, 'CyclicLR')",0.7967942962256234
model6,"(256, 'RMSprop', 0.0037, 0.00013, 'CyclicLR')",0.806231408472866
model7,"(128, 'Adadelta', 0.0007, 0.00021, 'ReduceLROnPlateau')",1.035404761429028
model8,"(96, 'RMSprop', 0.0002, 2e-05, 'CyclicLR')",0.7407757302989131
model9,"(192, 'Adam', 0.0001, 0.0003, 'CyclicLR')",0.6767212850663363
model10,"(96, 'Adam', 0.0006, 2e-05, 'CyclicLR')",0.7085165428688459
model11,"(96, 'Adam', 0.0008, 8e-05, 'CyclicLR')",0.743304240429188
model12,"(96, 'Adadelta', 0.0005, 4e-05, 'ExponentialLR')",0.9835899723765186
model13,"(192, 'Adam', 0.0017, 2e-05, 'ReduceLROnPlateau')",0.6763524204263907
model14,"(256, 'RMSprop', 0.0019, 3e-05, 'ExponentialLR')",0.8065286231467791
model15,"(128, 'Adam', 0.0002, 0.0003, 'CyclicLR')",0.6968196468889866
