model,chromosome,fitness
model0,"(256, 'RMSprop', 0.0004, 1e-05, 'ExponentialLR')",0.6487691100214569
model1,"(256, 'RMSprop', 0.0002, 0.00016, 'CyclicLR')",0.6595736221528389
model2,"(256, 'Adam', 0.0073, 3e-05, 'ExponentialLR')",0.7013841548436125
model3,"(256, 'RMSprop', 0.0003, 5e-05, 'ReduceLROnPlateau')",0.6701166932011994
model4,"(96, 'Adam', 0.0008, 6e-05, 'CyclicLR')",0.6724645050478654
model5,"(192, 'Adam', 0.0011, 0.00014, 'CyclicLR')",0.6543459825112786
model6,"(192, 'RMSprop', 0.0022, 0.00099, 'CyclicLR')",0.7427901684398382
model7,"(128, 'RMSprop', 0.0008, 6e-05, 'CyclicLR')",0.689467792779627
model8,"(256, 'RMSprop', 0.0003, 0.00016, 'ExponentialLR')",0.687607832357917
model9,"(256, 'Adam', 0.0053, 3e-05, 'CyclicLR')",0.6671424650810134
model10,"(256, 'Adam', 0.008, 1e-05, 'ExponentialLR')",0.664368427975077
model11,"(256, 'Adadelta', 0.0003, 0.001, 'ReduceLROnPlateau')",1.1910617452272227
model12,"(256, 'RMSprop', 0.0008, 2e-05, 'ExponentialLR')",0.6973027511381767
model13,"(128, 'Adadelta', 0.0017, 0.00052, 'ExponentialLR')",0.9502442050987566
model14,"(96, 'Adam', 0.0003, 1e-05, 'CyclicLR')",0.6402968285788952
model15,"(128, 'RMSprop', 0.0011, 1e-05, 'ReduceLROnPlateau')",0.6949062078771456
