model,chromosome,fitness
model0,"(256, 'Adam', 0.0009, 2e-05, 'ExponentialLR')",0.6769334251618446
model1,"(256, 'Adam', 0.0002, 0.00039, 'ExponentialLR')",0.6779969354419757
model2,"(128, 'Adam', 0.0002, 0.00011, 'ReduceLROnPlateau')",0.704481354150016
model3,"(96, 'Adam', 0.002, 4e-05, 'ReduceLROnPlateau')",0.744705785570852
model4,"(96, 'Adam', 0.0007, 0.0008, 'ExponentialLR')",0.7223246932944374
model5,"(128, 'RMSprop', 0.0001, 5e-05, 'ReduceLROnPlateau')",0.6958371525835199
model6,"(128, 'Adadelta', 0.0004, 3e-05, 'CyclicLR')",1.1105317020660166
model7,"(96, 'Adadelta', 0.0004, 2e-05, 'ExponentialLR')",1.0025661302649456
model8,"(128, 'RMSprop', 0.0002, 3e-05, 'ExponentialLR')",0.7269905265944693
model9,"(256, 'Adam', 0.0092, 0.00066, 'ReduceLROnPlateau')",0.7575655495724105
model10,"(128, 'Adam', 0.0092, 0.00036, 'ExponentialLR')",0.7843545977111972
model11,"(256, 'Adam', 0.0035, 2e-05, 'ReduceLROnPlateau')",0.6891777643462276
model12,"(96, 'RMSprop', 0.0019, 4e-05, 'ReduceLROnPlateau')",0.7978487526974105
model13,"(128, 'Adadelta', 0.0007, 0.0008, 'ReduceLROnPlateau')",1.1314926732836477
model14,"(128, 'Adadelta', 0.0024, 0.00036, 'CyclicLR')",1.0301409084778612
model15,"(256, 'RMSprop', 0.0083, 4e-05, 'CyclicLR')",0.8114244700087916
