train_loss,valid_loss,train_acc,valid_acc,epoch,timestamp,train_loss_smooth,valid_loss_smooth
0.6387784425922901,0.6363964139438066,0.6446959376335144,0.6521615982055664,0,1760500093.7353818,,
0.6080506898764241,0.601125847120754,0.6731573343276978,0.6851471066474915,1,1760500178.2164166,,
0.60171833444882,0.6042657435917463,0.6799973249435425,0.6813376545906067,2,1760500287.2077389,0.6082440083426548,0.6038859463128887
0.5974427489186988,0.591921555214241,0.6822450757026672,0.6894469261169434,3,1760500381.127637,0.5987394076551317,0.5923621666236002
0.5952298258770408,0.5857201716938957,0.6871514916419983,0.6959084272384644,4,1760500481.9251568,0.594907465008642,0.5876889701749458
0.5912554391546746,0.578777515497364,0.6903324723243713,0.6990652680397034,5,1760500596.2397006,0.5920008540842575,0.5828154477916779
0.5888909766439757,0.5777598648774819,0.6897149682044983,0.6991970539093018,6,1760500690.4843612,0.5892438200856909,0.579263514964307
0.5871852798268974,0.5798981316754075,0.6920215487480164,0.6983632445335388,7,1760500787.9860394,0.5866440093586209,0.5764160119119237
0.5836575789258659,0.5741618910773856,0.6952516436576843,0.7017666697502136,8,1760500902.9345767,0.584406936444299,0.5744189207671118
0.5822307722416916,0.5714826564319798,0.6967732906341553,0.7038033604621887,9,1760500998.0153575,0.5823422551844161,0.5726849341978792
0.5800700745830646,0.5687920597733044,0.6978590488433838,0.7067597508430481,10,1760501110.4082744,0.580197338492884,0.5707860463955363
0.5785675703445611,0.5690899320313187,0.6990492343902588,0.7062848210334778,11,1760501195.418422,0.5783716594552718,0.5687023814584388
0.5764606963692372,0.5704036926636931,0.6998099684715271,0.7058903574943542,12,1760501279.857502,0.5767139237051065,0.5668958120658749
0.5745291837378045,0.5637435663918979,0.7018239498138428,0.7108811736106873,13,1760501388.1952868,0.5751024820901066,0.5662637071531327
0.5739420934908652,0.5624498094691605,0.7021083235740662,0.7138525247573853,14,1760501469.995223,0.573517770574272,0.5647862088484842
0.5720128665080649,0.5656315352095932,0.7043238282203674,0.7102606892585754,15,1760501557.7877722,0.5719754493305449,0.5631484893501782
0.5706440127653882,0.5617024405080764,0.7053757905960083,0.7146005630493164,16,1760501671.7205548,0.5708924549163422,0.5626247946356164
0.5687490901506016,0.562215095172163,0.7065742015838623,0.7124320864677429,17,1760501760.8694055,0.569755717715776,0.5620487489661232
0.5691142116667908,0.5611250928190888,0.7068517208099365,0.7135618329048157,18,1760501859.5463238,0.5685582158882494,0.5608121598353152
0.5682584074880347,0.5595695811216949,0.707060694694519,0.7112270593643188,19,1760501934.337901,0.5673859864301075,0.5600654828743857
0.5660253573704317,0.5594485895555528,0.7096749544143677,0.7137510180473328,20,1760502001.0800579,0.5665168813198289,0.5589020313786678
0.5647828654746789,0.5579690557034289,0.7094615697860718,0.7144075632095337,21,1760502080.7855964,0.5655867124568521,0.5578495863031169
0.564403564599208,0.556397837693574,0.7101837992668152,0.716196596622467,22,1760502147.4214392,0.5647239115885917,0.557182499619781
0.5644633673519068,0.5558628674413337,0.7098938822746277,0.7200877666473389,23,1760502219.641382,0.5642123776019653,0.5564194634312488
0.5639444031467328,0.5562341477050156,0.7113730907440186,0.7170063257217407,24,1760502297.9710915,0.5634436794788162,0.5556365205616247
0.5634676874373,0.5556334086128922,0.7103779911994934,0.7157545685768127,25,1760502361.792989,0.5627680187969538,0.5554248272395526
0.5609393748589334,0.5540543413553082,0.7111693620681763,0.7157288193702698,26,1760502448.7335143,0.5618785616979434,0.5548130818077776
0.5610252611898963,0.5553393710832126,0.7148475646972656,0.7150668501853943,27,1760502512.6644752,0.560775863125145,0.5543492268343441
0.5600160818568544,0.552804140282459,0.7145431637763977,0.7175029516220093,28,1760502568.8214746,0.5598503279203625,0.5537641177411939
0.5584309102827414,0.5539148728378483,0.7144956588745117,0.7168129086494446,29,1760502644.877959,0.5592511133651513,0.5536298943347618
0.5588400114133868,0.5527078631471415,0.716316282749176,0.7178893685340881,30,1760502702.6340058,0.5586928318690703,0.5528440061162729
0.5579433020828777,0.5533832243231477,0.7148727774620056,0.7191949486732483,31,1760502756.377674,0.5580050283084714,0.5527334095024672
0.558233853709491,0.5514099299907684,0.7151421904563904,0.7203231453895569,32,1760502820.3215792,0.5576858185619288,0.552166954513456
0.5565770640538606,0.55225115721343,0.7164164185523987,0.7180442214012146,33,1760502873.1467576,0.5568471960249664,0.5526875749963229
0.5568348615500279,0.5510825978927925,0.715231716632843,0.7192789316177368,34,1760502938.0752313,0.5563854577568914,0.5524812121860316
0.5546468987285746,0.5553109655614759,0.7164580821990967,0.7176701426506042,35,1760502985.9860344,0.5555428242752318,0.5527169182652333
0.5556346107425029,0.5523514102716915,0.7172741293907166,0.7201915383338928,36,1760503029.5304146,0.5550734238128443,0.5524646956412519
0.5540206863011928,0.5525884603867766,0.7176377177238464,0.7190173268318176,37,1760503084.192958,0.5542045111601064,0.5518764711794306
0.5542300617419227,0.5509900440935229,0.7182829976081848,0.7204965353012085,38,1760503125.6456907,0.5536536735261797,0.5507181714792722
0.5524902982863388,0.5481414755836862,0.7189045548439026,0.7202088236808777,39,1760503166.4162946,0.5529800237947805,0.5503848425677565
0.551892710558941,0.5495194670606832,0.7195177674293518,0.7202581167221069,40,1760503218.0093563,0.5522032129626743,0.54952904982645
0.5522663620855078,0.5506847657141138,0.7197192907333374,0.7179344296455383,41,1760503254.3154995,0.551481915105974,0.5488590253181146
0.5501366321406612,0.5483094966802441,0.7214213013648987,0.7185952663421631,42,1760503297.7102146,0.5513286727356773,0.5486405736110249
