train_loss,valid_loss,train_acc,valid_acc,epoch,timestamp,train_loss_smooth,valid_loss_smooth
0.4675613759541582,0.4238684055705865,0.7452218532562256,0.7585430145263672,0,1759253370.5640492,,
0.4118466215499383,0.3790982293585936,0.7793627977371216,0.8072457909584045,1,1759253407.926829,,
0.3973929834576835,0.3755981447796027,0.7910935878753662,0.8078950047492981,2,1759253452.8819187,0.41020288354879286,0.38112403293450675
0.38999709293553964,0.3663453944027424,0.7969560623168945,0.8147806525230408,3,1759253487.3016827,0.3924862633236742,0.36818539882699647
0.3842163438466446,0.36070999056100844,0.8005690574645996,0.8188275098800659,4,1759253529.508825,0.38526667604404213,0.36365223934253055
0.37897827482856483,0.3591752350330353,0.8059653639793396,0.8202239871025085,5,1759253563.3433967,0.38007664720920686,0.359055783500274
0.3757486851517781,0.35643243193626406,0.8090728521347046,0.8231366872787476,6,1759253599.0011997,0.3759687792410893,0.355875883748134
0.37144283928350713,0.35261586556832,0.8121344447135925,0.827221155166626,7,1759253647.2788894,0.37275329912658284,0.3533530510465304
0.36945775309495166,0.35044589564204215,0.8140787482261658,0.8280431628227234,8,1759253686.41521,0.3700198908471076,0.35152939553062124
0.36813894327411256,0.3480958270529906,0.8127025365829468,0.829733669757843,9,1759253734.472712,0.3677527067759747,0.3494789694746335
0.36531123343118876,0.3500569574534893,0.8169742822647095,0.8298402428627014,10,1759253773.0379858,0.3659180006270564,0.3479457432528337
0.36441276479611356,0.3461803016563257,0.8168230652809143,0.8307618498802185,11,1759253810.5338383,0.364389505410968,0.34672034949064257
0.36226930853891515,0.3449497344593207,0.8192324042320251,0.8318408727645874,12,1759253858.0918133,0.36268865021280833,0.3459224193294843
0.3618152770145101,0.3443189268310865,0.8192975521087646,0.8328531980514526,13,1759253894.2880616,0.36146727360806985,0.3448343341052532
0.35963466728331417,0.34410617624719936,0.821276843547821,0.8325360417366028,14,1759253931.2493696,0.3602767868027926,0.34370579168200494
0.3592043504074963,0.3446165313323339,0.820827066898346,0.8318937420845032,15,1759253979.8791745,0.3594186359098879,0.3429866255819798
0.3584603307697274,0.34053758954008423,0.8227391242980957,0.8355136513710022,16,1759254018.0715432,0.3585304674673221,0.34205856382846833
0.3579785540743915,0.3413539039591948,0.8225128054618835,0.8348888754844666,17,1759254067.864261,0.35787357585971685,0.3413830524186293
0.3573744348016812,0.33967861806352934,0.8228620290756226,0.834667980670929,18,1759254107.2582092,0.3570867839112746,0.34010365019241967
0.35635020924528793,0.3407286191980044,0.8229355216026306,0.8349002003669739,19,1759254143.6172404,0.3562705399012495,0.33942262624700864
0.355270390665285,0.3382195202012857,0.8246776461601257,0.8373339772224426,20,1759254191.6035352,0.35562700209012776,0.33896857038140293
0.35437911071960204,0.33713246981302897,0.8249946236610413,0.8378307223320007,21,1759254230.0388663,0.3548968149145796,0.3386003802220027
0.35476086501878273,0.3390836246311665,0.8249002695083618,0.8358098864555359,22,1759254275.0917156,0.3542191464464925,0.3379635466138522
0.3537234989239403,0.3378376672665278,0.8257151246070862,0.8365522027015686,23,1759254307.5874338,0.3537131256410154,0.33782761787374815
0.3529618669048523,0.337544451157252,0.8263279795646667,0.834945559501648,24,1759254339.2073576,0.35299407932962285,0.33753340457876524
0.3527402866378998,0.3375398765007655,0.8261010646820068,0.8363864421844482,25,1759254383.2036405,0.35235151094672956,0.33709923247496293
0.3507838791626393,0.3356614033381144,0.8275576829910278,0.8371241688728333,26,1759254417.847784,0.35174942426273603,0.3364888161420822
0.351548023104316,0.33691276411215465,0.8270686268806458,0.83724445104599,27,1759254450.8812435,0.3514201378400347,0.33686947410305346
0.3507130655039728,0.3347855856021245,0.8274644017219543,0.8398141860961914,28,1759254492.2867885,0.35084069708807275,0.3362835140029589
0.3513154347913455,0.339447740962108,0.8267483115196228,0.8356299996376038,29,1759254522.4876304,0.3507456755567792,0.33601770803332326
0.3498430828780903,0.3346100760002931,0.8281466364860535,0.8390138149261475,30,1759254563.1921217,0.3503918215588483,0.3356824145714442
0.3503087715061717,0.3343323734899362,0.8284617066383362,0.8387851119041443,31,1759254593.0534592,0.3501828897667494,0.3356211720407009
0.34977875311466095,0.3352362968027592,0.8282208442687988,0.8373008370399475,32,1759254622.0823367,0.3496810224028112,0.3346604406336943
0.3496684065434785,0.3344793729484081,0.8282924294471741,0.8399352431297302,33,1759254661.562845,0.34925327003881296,0.33430697058637937
0.34880609797165457,0.33464408392707506,0.8285493850708008,0.8381257057189941,34,1759254691.1340206,0.3488374644148666,0.3338941297928492
0.3477043210580989,0.33284272576371826,0.8304482698440552,0.8401259779930115,35,1759254720.8926141,0.3484183588034987,0.33328761289517084
0.3482297433864402,0.33226816952228544,0.8292979001998901,0.8401606678962708,36,1759254760.2231615,0.34775389608732016,0.3328952426215013
0.34768322505782134,0.3322037123143673,0.8297281265258789,0.8404802083969116,37,1759254789.8408434,0.3472686543049714,0.3323227701584498
0.3463460929625857,0.3325175215800603,0.8316633701324463,0.8408597707748413,38,1759254829.4907355,0.3470074194722471,0.3320929253101349
0.34637988905991074,0.3317817216118177,0.8305487036705017,0.8406596183776855,39,1759254858.8707776,0.3465597974163944,0.3318584753076236
0.34639814689447745,0.33169350152214366,0.8310645818710327,0.8406868577003479,40,1759254888.4244533,0.34623663028081253,0.3314042509595553
0.3459916331071769,0.3310959195097288,0.8305559754371643,0.8413676023483276,41,1759254928.0591328,0.3460115814630964,0.33138074979186055
0.34606738937991205,0.32993259057402613,0.8313125371932983,0.8424261808395386,42,1759254957.9005213,0.3458342130732747,0.3311165059109529
