model,chromosome,fitness
model0,"(256, 'RMSprop', 0.0001, 0.0001, 'ExponentialLR')",0.6730100041460199
model1,"(256, 'Adam', 0.0001, 4e-05, 'ReduceLROnPlateau')",0.6718892831631633
model2,"(128, 'Adam', 0.0001, 0.00013, 'CyclicLR')",0.7060138673123801
model3,"(256, 'Adam', 0.0007, 0.00069, 'CyclicLR')",0.7250626898177749
model4,"(256, 'RMSprop', 0.0005, 2e-05, 'ExponentialLR')",0.6955675676350703
model5,"(128, 'Adadelta', 0.0059, 0.0001, 'CyclicLR')",1.1172859991907769
model6,"(128, 'Adam', 0.0001, 2e-05, 'CyclicLR')",0.7074803501138907
model7,"(256, 'Adadelta', 0.0045, 0.00013, 'CyclicLR')",1.0202808428908248
model8,"(128, 'Adam', 0.0007, 1e-05, 'CyclicLR')",0.6977203447190697
model9,"(256, 'RMSprop', 0.0001, 1e-05, 'CyclicLR')",0.6706641311840633
model10,"(96, 'RMSprop', 0.0007, 1e-05, 'CyclicLR')",0.7597139558523817
model11,"(96, 'Adam', 0.0001, 5e-05, 'CyclicLR')",0.7180765839793798
model12,"(256, 'Adadelta', 0.0004, 1e-05, 'ReduceLROnPlateau')",1.021171394211557
model13,"(256, 'RMSprop', 0.0001, 0.00066, 'CyclicLR')",0.7199031117627078
model14,"(256, 'RMSprop', 0.0004, 0.0001, 'ExponentialLR')",0.7010493363870685
model15,"(256, 'RMSprop', 0.0005, 8e-05, 'ReduceLROnPlateau')",0.762348301880195
