signal,model,test_average_auc,auc_nonprompt,auc_diboson,auc_ttX,dcor_psig_mass1,dcor_psig_mass2,dcor_lr_mass2_60_120,high_lr_fraction_60_120,peak_fraction_all_60_120,peak_fraction_high_lr_60_120
MHc100_MA95,BDT,0.9294064937703532,0.9157056419268748,0.9486572481549513,0.9238565912292336,0.19439002871513367,0.10832206159830093,0.12183225154876709,0.03195150285831693,0.5344660172222019,0.5240032097062904
MHc100_MA95,DNN,0.9234577105095164,0.9030737464356204,0.9478026118494075,0.9194967732435215,0.2034050077199936,0.10836036503314972,0.14437003433704376,0.1206525676797049,0.5344660172222019,0.5559782344060901
MHc100_MA95,DNN_MD,0.9209825287272126,0.8987378523000156,0.9462889956738865,0.917920738207736,0.1475195735692978,0.07852429151535034,0.091947041451931,0.1510865292917459,0.5344660172222019,0.575675465239888
MHc100_MA95,ParticleNet,0.9188770990143668,0.8900210820123349,0.9478991427381378,0.9187110722926277,0.1728820502758026,0.09819027781486511,0.07817286252975464,0.09918366521337424,0.5344660172222019,0.5474061136526069
MHc100_MA95,ParticleNet_MD,0.9183537412069779,0.8895818994002218,0.9475079124203902,0.9179714118003218,0.13969121873378754,0.07029697299003601,0.07001513242721558,0.12715703948400967,0.5344660172222019,0.5538254854774574
