Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2022,InnerBarrel,prompt,0.05,2.0,0.7873677351742059,0.002741178441123026,17543.23894039821,22280.871004343033
2022,InnerBarrel,prompt,0.05,3.0,0.8950248625326084,0.002053499936024505,19941.933507768903,22280.871004343033
2022,InnerBarrel,prompt,0.05,4.0,0.9202988075364749,0.0018143904742109456,20505.05901617091,22280.871004343033
2022,InnerBarrel,prompt,0.05,5.0,0.928321576150829,0.00172813379636155,20683.813288765028,22280.871004343033
2022,InnerBarrel,prompt,0.05,6.0,0.932438041342483,0.0016814928514390474,20775.53171869414,22280.871004343033
2022,InnerBarrel,prompt,0.08,2.0,0.8097248216897441,0.0026296243519760183,18041.37430108385,22280.871004343033
2022,InnerBarrel,prompt,0.08,3.0,0.9202677804560586,0.0018147130126779406,20504.367705794517,22280.871004343033
2022,InnerBarrel,prompt,0.08,4.0,0.946130348871365,0.0015124516014468562,21080.608256496955,22280.871004343033
2022,InnerBarrel,prompt,0.08,5.0,0.9543911515266421,0.001397724808567959,21264.66613485152,22280.871004343033
2022,InnerBarrel,prompt,0.08,6.0,0.9586106322338469,0.0013344411779602076,21358.67984019406,22280.871004343033
2022,InnerBarrel,prompt,0.09,2.0,0.813736099259321,0.002608194988435567,18130.74905917421,22280.871004343033
2022,InnerBarrel,prompt,0.09,3.0,0.9247678722916254,0.0017670626885510515,20604.633671490476,22280.871004343033
2022,InnerBarrel,prompt,0.09,4.0,0.9507224057910708,0.00145005852484266,21182.92328436952,22280.871004343033
2022,InnerBarrel,prompt,0.09,5.0,0.9590255284532436,0.0013280232621412375,21367.92408933863,22280.871004343033
2022,InnerBarrel,prompt,0.09,6.0,0.9632576436465138,0.00126034270588506,21462.219302035403,22280.871004343033
2022,InnerBarrel,prompt,0.1,2.0,0.816756380996126,0.0025917590047216882,18198.043566948734,22280.871004343033
2022,InnerBarrel,prompt,0.1,3.0,0.9282248670637504,0.0017292091308549623,20681.65852607088,22280.871004343033
2022,InnerBarrel,prompt,0.1,4.0,0.9542670127625577,0.0013995346604486066,21261.900215062313,22280.871004343033
2022,InnerBarrel,prompt,0.1,5.0,0.9625932174036126,0.0012712486193946063,21447.415306625422,22280.871004343033
2022,InnerBarrel,prompt,0.1,6.0,0.9668394447129107,0.0011995600542534682,21542.02494955901,22280.871004343033
2022,InnerBarrel,prompt,0.11,2.0,0.8191102441448905,0.002578766874646547,18250.489688128233,22280.871004343033
2022,InnerBarrel,prompt,0.11,3.0,0.9308659549013825,0.001699509026658475,20740.5042634923,22280.871004343033
2022,InnerBarrel,prompt,0.11,4.0,0.9569688897095625,0.001359484008973663,21322.100386788137,22280.871004343033
2022,InnerBarrel,prompt,0.11,5.0,0.9653065631446169,0.0012259992647042064,21507.871013070922,22280.871004343033
2022,InnerBarrel,prompt,0.11,6.0,0.9695576229796801,0.0011509594170497836,21602.58832888771,22280.871004343033
2022,InnerBarrel,prompt,0.12,2.0,0.8211312160253966,0.002567482406848289,18295.518701901194,22280.871004343033
2022,InnerBarrel,prompt,0.12,3.0,0.9331629688975911,0.0016730974646541519,20791.683736036997,22280.871004343033
2022,InnerBarrel,prompt,0.12,4.0,0.959324944808501,0.0013233687102941311,21374.59534652671,22280.871004343033
2022,InnerBarrel,prompt,0.12,5.0,0.9676865297819137,0.0011846582027943676,21560.89874271117,22280.871004343033
2022,InnerBarrel,prompt,0.12,6.0,0.9719484943483958,0.0011061999433979325,21655.85902544204,22280.871004343033
2022,InnerBarrel,conv,0.05,2.0,0.46964940868912497,0.13027138552573397,6.893067840486765,14.677049971651286
2022,InnerBarrel,conv,0.05,3.0,0.5783470903722854,0.12889985886210892,8.488429146353155,14.677049971651286
2022,InnerBarrel,conv,0.05,4.0,0.6311424244401177,0.12594288980678264,9.263308902736753,14.677049971651286
2022,InnerBarrel,conv,0.05,5.0,0.642236057893004,0.1251198571054488,9.426130715291947,14.677049971651286
2022,InnerBarrel,conv,0.05,6.0,0.6522250019841103,0.12431642523489374,9.572738946881145,14.677049971651286
2022,InnerBarrel,conv,0.08,2.0,0.5572351998086379,0.12965415179666487,8.178568873554468,14.677049971651286
2022,InnerBarrel,conv,0.08,3.0,0.6787301267600474,0.12188890564286338,9.961755987722427,14.677049971651286
2022,InnerBarrel,conv,0.08,4.0,0.7315254608278796,0.11567696605737257,10.736635744106025,14.677049971651286
2022,InnerBarrel,conv,0.08,5.0,0.7426190942807659,0.11411739039843309,10.899457556661218,14.677049971651286
2022,InnerBarrel,conv,0.08,6.0,0.7526080383718722,0.11263097196930244,11.046065788250417,14.677049971651286
2022,InnerBarrel,conv,0.09,2.0,0.5688346901479808,0.1292693473864702,8.34881517291069,14.677049971651286
2022,InnerBarrel,conv,0.09,3.0,0.6903296170993902,0.12068650267499605,10.132002287078649,14.677049971651286
2022,InnerBarrel,conv,0.09,4.0,0.7454072315710848,0.11371046780407928,10.940379186999053,14.677049971651286
2022,InnerBarrel,conv,0.09,5.0,0.756500865023971,0.11202992349562618,11.103200999554247,14.677049971651286
2022,InnerBarrel,conv,0.09,6.0,0.7664898091150772,0.11042991185355991,11.249809231143445,14.677049971651286
2022,InnerBarrel,conv,0.1,2.0,0.5807670160338624,0.12879805575526077,8.523946516215801,14.677049971651286
2022,InnerBarrel,conv,0.1,3.0,0.7022619429852718,0.11935685185816801,10.30713363038376,14.677049971651286
2022,InnerBarrel,conv,0.1,4.0,0.7573395574569662,0.11189879942756513,11.115510530304164,14.677049971651286
2022,InnerBarrel,conv,0.1,5.0,0.7684331909098525,0.11010874856483883,11.278332342859358,14.677049971651286
2022,InnerBarrel,conv,0.1,6.0,0.7784221350009588,0.10840551793388851,11.424940574448556,14.677049971651286
2022,InnerBarrel,conv,0.11,2.0,0.5892514228609029,0.12841594952068275,8.648472579196095,14.677049971651286
2022,InnerBarrel,conv,0.11,3.0,0.7107463498123123,0.11835247833506489,10.431659693364054,14.677049971651286
2022,InnerBarrel,conv,0.11,4.0,0.7690135839335986,0.11001219740364403,11.286850800272077,14.677049971651286
2022,InnerBarrel,conv,0.11,5.0,0.7801072173864849,0.10810934821943519,11.449672612827271,14.677049971651286
