Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2022,InnerBarrel,prompt,0.05,2.0,0.8210839688626947,0.002934921847190634,14003.329867525026,17054.686729447916
2022,InnerBarrel,prompt,0.05,3.0,0.866806269624556,0.0026018427188478402,14783.109383568168,17054.686729447916
2022,InnerBarrel,prompt,0.05,4.0,0.8863826790673429,0.0024300266105478563,15116.978913902305,17054.686729447916
2022,InnerBarrel,prompt,0.05,5.0,0.8921770265636494,0.002374976391646431,15215.799695253372,17054.686729447916
2022,InnerBarrel,prompt,0.05,6.0,0.8948992652176273,0.002348378408194945,15262.22662269976,17054.686729447916
2022,InnerBarrel,prompt,0.05,7.0,0.8965662014586284,0.0023318496511251564,15290.655698087998,17054.686729447916
2022,InnerBarrel,prompt,0.05,8.0,0.8975395993393454,0.002322110921276817,15307.256694006734,17054.686729447916
2022,InnerBarrel,prompt,0.08,2.0,0.8529828789369511,0.0027116413060316795,14547.355785852298,17054.686729447916
2022,InnerBarrel,prompt,0.08,3.0,0.900780512543751,0.0022892124936230054,15362.529453425203,17054.686729447916
2022,InnerBarrel,prompt,0.08,4.0,0.9212413130200848,0.0020625954871894394,15711.481995782815,17054.686729447916
2022,InnerBarrel,prompt,0.08,5.0,0.9272898308107516,0.001988307052378323,15814.637571880128,17054.686729447916
2022,InnerBarrel,prompt,0.08,6.0,0.9301508086401606,0.0019518008468603436,15863.430652500596,17054.686729447916
2022,InnerBarrel,prompt,0.08,7.0,0.9319028405962808,0.0019289809674590062,15893.311008652207,17054.686729447916
2022,InnerBarrel,prompt,0.08,8.0,0.9329225954442302,0.0019155304394591545,15910.702608124819,17054.686729447916
2022,InnerBarrel,prompt,0.09,2.0,0.8594039194764077,0.002661726317699268,14656.864620729815,17054.686729447916
2022,InnerBarrel,prompt,0.09,3.0,0.9076361147689275,0.0022170991084177736,15479.449601717293,17054.686729447916
2022,InnerBarrel,prompt,0.09,4.0,0.9282711023305992,0.0019758893504733073,15831.372850247659,17054.686729447916
2022,InnerBarrel,prompt,0.09,5.0,0.9343713622317679,0.0018962019169713614,15935.410871830303,17054.686729447916
2022,InnerBarrel,prompt,0.09,6.0,0.9372528279820507,0.0018569644307231134,15984.55336752301,17054.686729447916
2022,InnerBarrel,prompt,0.09,7.0,0.9390172054311042,0.001832392741723554,16014.644272189122,17054.686729447916
2022,InnerBarrel,prompt,0.09,8.0,0.940046844090108,0.0018178535775172622,16032.204436962958,17054.686729447916
2022,InnerBarrel,prompt,0.1,2.0,0.8649228333338086,0.002617325757577126,14750.987967654597,17054.686729447916
2022,InnerBarrel,prompt,0.1,3.0,0.9134843836685156,0.00215266249062492,15579.189995709341,17054.686729447916
2022,InnerBarrel,prompt,0.1,4.0,0.9342936646646327,0.0018972451515707985,15934.085764163174,17054.686729447916
2022,InnerBarrel,prompt,0.1,5.0,0.9404411825970223,0.0018122452877730921,16038.92975666374,17054.686729447916
2022,InnerBarrel,prompt,0.1,6.0,0.943335735686425,0.0017703775653735623,16088.29545282526,17054.686729447916
2022,InnerBarrel,prompt,0.1,7.0,0.9451074601945798,0.0017441160761567094,16118.511659282725,17054.686729447916
2022,InnerBarrel,prompt,0.1,8.0,0.9461419247476065,0.0017285489582006103,16136.154128167313,17054.686729447916
2022,InnerBarrel,prompt,0.11,2.0,0.8692087148430252,0.0025818414350772412,14824.08233415382,17054.686729447916
2022,InnerBarrel,prompt,0.11,3.0,0.9180228536878078,0.0021006382601101315,15656.592180119362,17054.686729447916
2022,InnerBarrel,prompt,0.11,4.0,0.9389347493856421,0.0018335506222636857,16013.238010164816,17054.686729447916
2022,InnerBarrel,prompt,0.11,5.0,0.9450966443831141,0.001744277913754975,16118.327199006453,17054.686729447916
