Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2017,InnerBarrel,prompt,0.05,2.0,0.8203867236022333,0.0013536584371580155,65971.67231080611,80415.33390634519
2017,InnerBarrel,prompt,0.05,3.0,0.8624880908194221,0.0012144433877131224,69357.26781349,80415.33390634519
2017,InnerBarrel,prompt,0.05,4.0,0.880012037365098,0.0011458920626454183,70766.46182631748,80415.33390634519
2017,InnerBarrel,prompt,0.05,5.0,0.885357746299578,0.0011234721691152569,71196.33879524982,80415.33390634519
2017,InnerBarrel,prompt,0.05,6.0,0.8876862047623941,0.0011134657224356299,71383.58256002422,80415.33390634519
2017,InnerBarrel,prompt,0.05,7.0,0.8890050281987995,0.0011077310428527405,71489.63618702628,80415.33390634519
2017,InnerBarrel,prompt,0.05,8.0,0.8899026857755473,0.0011037994829425754,71561.82162079401,80415.33390634519
2017,InnerBarrel,prompt,0.08,2.0,0.8574755217612617,0.0012327816483024548,68954.18039894942,80415.33390634519
2017,InnerBarrel,prompt,0.08,3.0,0.9016360626827787,0.0010501809941861014,72505.36504263803,80415.33390634519
2017,InnerBarrel,prompt,0.08,4.0,0.9199966744298169,0.0009567042736406432,73981.83976700087,80415.33390634519
2017,InnerBarrel,prompt,0.08,5.0,0.9256246584201557,0.0009252572774633942,74434.41597880353,80415.33390634519
2017,InnerBarrel,prompt,0.08,6.0,0.9280810839554708,0.0009110560412152109,74631.95025844197,80415.33390634519
2017,InnerBarrel,prompt,0.08,7.0,0.9294688076943606,0.0009028977854554186,74743.54452627455,80415.33390634519
2017,InnerBarrel,prompt,0.08,8.0,0.9304158176347394,0.000897272529916491,74819.69864684273,80415.33390634519
2017,InnerBarrel,prompt,0.09,2.0,0.8649328347243282,0.0012053041444561722,69553.86271091853,80415.33390634519
2017,InnerBarrel,prompt,0.09,3.0,0.9095343692125945,0.0010115373666032832,73140.50999952783,80415.33390634519
2017,InnerBarrel,prompt,0.09,4.0,0.9280626841960303,0.0009111635438887735,74630.47063564276,80415.33390634519
2017,InnerBarrel,prompt,0.09,5.0,0.9337555634412107,0.0008770449892708947,75088.26542103244,80415.33390634519
2017,InnerBarrel,prompt,0.09,6.0,0.9362495262807767,0.0008615253855805728,75288.81827552617,80415.33390634519
2017,InnerBarrel,prompt,0.09,7.0,0.9376515277462559,0.0008526370614307426,75401.56069150986,80415.33390634519
2017,InnerBarrel,prompt,0.09,8.0,0.9386064423688381,0.0008465131927312324,75478.35046973685,80415.33390634519
2017,InnerBarrel,prompt,0.1,2.0,0.8708843000255965,0.0011824977495116906,70032.45178035204,80415.33390634519
2017,InnerBarrel,prompt,0.1,3.0,0.9158078976850755,0.0009791933029546938,73644.99788641336,80415.33390634519
2017,InnerBarrel,prompt,0.1,4.0,0.9344675430352654,0.0008726516244778495,75145.51949782285,80415.33390634519
2017,InnerBarrel,prompt,0.1,5.0,0.940207063491794,0.0008361173999012593,75607.0649517969,80415.33390634519
2017,InnerBarrel,prompt,0.1,6.0,0.9427191636242004,0.0008194574506585869,75809.07632275054,80415.33390634519
2017,InnerBarrel,prompt,0.1,7.0,0.9441283610230242,0.0008099193833227314,75922.39740211691,80415.33390634519
2017,InnerBarrel,prompt,0.1,8.0,0.9450900602430127,0.0008033275228786104,75999.73276600975,80415.33390634519
