Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2023BPix,InnerBarrel,conv,0.09,8.0,0.7097482711236647,0.11481285302081476,11.091811590478756,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,2.0,0.577692906496638,0.12494349073210903,9.028075356734917,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,3.0,0.6942698304788266,0.1165424717907793,10.849917450919747,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,4.0,0.7178586934936766,0.11384232279637846,11.218559735571034,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,5.0,0.7281970030131992,0.11253885542606552,11.380124879186042,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,6.0,0.7344569209944489,0.11171245264992258,11.477953692083247,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,7.0,0.7344569209944489,0.11171245264992258,11.477953692083247,15.627810650272295
2023BPix,InnerBarrel,conv,0.1,8.0,0.7366425696981975,0.11141717020887464,11.512110596173443,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,2.0,0.5992387556117263,0.12396347288667373,9.364789807004854,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,3.0,0.7195888977939242,0.11362941192547511,11.24559904076159,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,4.0,0.7436997752839922,0.11043945335106044,11.622399268788286,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,5.0,0.7540380848035149,0.10893852821857415,11.783964412403293,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,6.0,0.7602980027847646,0.10798879145566054,11.881793225300498,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,7.0,0.7602980027847646,0.10798879145566054,11.881793225300498,15.627810650272295
2023BPix,InnerBarrel,conv,0.11,8.0,0.7624836514885132,0.10764973172794862,11.915950129390694,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,2.0,0.6047473913959847,0.12367311623489972,9.450877723982558,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,3.0,0.7250975335781825,0.11293757591163858,11.331686957739294,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,4.0,0.7492084110682505,0.1096500250928833,11.70848718576599,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,5.0,0.7595467205877732,0.10810443927138443,11.870052329380997,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,6.0,0.7658066385690229,0.1071267139036439,11.967881142278202,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,7.0,0.7658066385690229,0.1071267139036439,11.967881142278202,15.627810650272295
2023BPix,InnerBarrel,conv,0.12,8.0,0.7679922872727715,0.10677770206061599,12.002038046368398,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,2.0,0.6270985008888639,0.1223251834207388,9.800176630960777,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,3.0,0.748082042823131,0.10981334169765611,11.690884516108781,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,4.0,0.772192920313199,0.10609561775368513,12.067684744135477,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,5.0,0.7825312298327216,0.1043518657226397,12.229249887750484,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,6.0,0.7887911478139713,0.10324951063993873,12.32707870064769,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,7.0,0.7887911478139713,0.10324951063993873,12.32707870064769,15.627810650272295
2023BPix,InnerBarrel,conv,0.13,8.0,0.7909767965177199,0.10285609954380809,12.361235604737885,15.627810650272295
2023BPix,InnerBarrel,fromTau,0.05,2.0,0.48380965127036263,0.009206363476030936,1425.550809248758,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.05,3.0,0.6279019369649104,0.008904725357831704,1850.120418265462,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.05,4.0,0.7137955343197319,0.008326663794725584,2103.2069098163047,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.05,5.0,0.7693629721080256,0.007760256390945573,2266.9370166857843,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.05,6.0,0.80537176071025,0.007293685604045311,2373.0373344392283,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.05,7.0,0.8295810684862895,0.0069268255257365595,2444.370343611052,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.05,8.0,0.8469959615839778,0.006631900932070661,2495.683530281065,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,2.0,0.5096370153764542,0.009209482670799846,1501.651440365822,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,3.0,0.6612002723609474,0.008719346800362696,1948.2343538717832,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,4.0,0.7516171067483352,0.007959853636868935,2214.648616365739,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,5.0,0.8098279390492192,0.007229622948005439,2386.1675161555177,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,6.0,0.8475574055576397,0.006621915590667767,2497.3378315313603,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,7.0,0.8730880202800522,0.006132340163607549,2572.5640871105716,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.08,8.0,0.8914188916709417,0.005731442838227991,2626.5762145596673,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,2.0,0.5143286488944593,0.009207410674359219,1515.4753935274202,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,3.0,0.6673363164974441,0.008680025264736825,1966.314279853832,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,4.0,0.7587712415007462,0.007881627133274635,2235.728358282824,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,5.0,0.8175593701139336,0.007114859773631129,2408.948268424545,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,6.0,0.8557849628450067,0.006471925539305411,2521.5804255316034,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,7.0,0.8815839921910493,0.005952274741582256,2597.59756794601,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.09,8.0,0.9000703370966061,0.005524988127860121,2652.0677999287145,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,2.0,0.5176836798211704,0.009205431040822732,1525.3610314845573,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,3.0,0.6716996915737244,0.008651056195912762,1979.1710156686604,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,4.0,0.7636745740725318,0.007826278596241118,2250.17608518817,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,5.0,0.822803907169179,0.007034304381077627,2424.401358340401,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,6.0,0.861476977147419,0.006363978901348657,2538.352012402087,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,7.0,0.8875919600077781,0.00581903917270654,2615.3001155504026,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.1,8.0,0.9061866170823774,0.005371395535065885,2670.0894906089525,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,2.0,0.5203734060653609,0.009203543893387735,1533.286341395171,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,3.0,0.6753843429538299,0.008625934163211573,1990.0278841559193,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,4.0,0.7678510147324203,0.007777997324830832,2262.4820165536366,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,5.0,0.8273245197989048,0.006963044929444946,2437.7213964497787,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,6.0,0.8663043721360877,0.0062695990652452726,2552.57598832855,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,7.0,0.8925543430774525,0.005705026681151321,2629.9218354400364,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.11,8.0,0.9112579918343279,0.005238792710333274,2685.0323557681404,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,2.0,0.5230023120994135,0.00920144118959285,1541.0324438436073,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,3.0,0.6786848406895337,0.008602914278470347,1999.7528394264518,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,4.0,0.7715641361494655,0.0077341764081956185,2273.4227723384975,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,5.0,0.8312953747360388,0.006899015015094176,2449.4215670730337,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,6.0,0.8703875085588038,0.006187648965034883,2564.606997665367,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,7.0,0.8968044937072821,0.005604349283265288,2642.4449540960486,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.12,8.0,0.9155797928964602,0.005121736359888385,2697.7665932629025,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,2.0,0.5251753640930175,0.009199510255221238,1547.4353670178098,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,3.0,0.6814978466994466,0.00858290575407261,2008.0413946119952,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,4.0,0.7747069003180779,0.0076964166524612155,2282.6829638044583,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,5.0,0.8348079685973846,0.006841223095602953,2459.7714660642087,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,6.0,0.8740082947970185,0.006113285343921319,2575.2756867633434,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,7.0,0.9005566403275975,0.00551301690230076,2653.500698099844,2946.511723165546
2023BPix,InnerBarrel,fromTau,0.13,8.0,0.919452292560226,0.0050134548174532185,2709.176958920143,2946.511723165546
2023BPix,InnerBarrel,fromL,0.05,2.0,0.28913042909802306,0.07236467466166319,11.348129890160635,39.249171820352785
2023BPix,InnerBarrel,fromL,0.05,3.0,0.332001204141369,0.07516963138615781,13.030772305908613,39.249171820352785
2023BPix,InnerBarrel,fromL,0.05,4.0,0.36335803916084874,0.07677145430710199,14.261502111330628,39.249171820352785
2023BPix,InnerBarrel,fromL,0.05,5.0,0.38903546475027523,0.07781930519471329,15.269319800194353,39.249171820352785
2023BPix,InnerBarrel,fromL,0.05,6.0,0.40059357068942525,0.07821633048969823,15.72296588611789,39.249171820352785
2023BPix,InnerBarrel,fromL,0.05,7.0,0.40840958573573277,0.07845909220893417,16.029738003620878,39.249171820352785
2023BPix,InnerBarrel,fromL,0.05,8.0,0.40880592582775693,0.07847085393392042,16.045294023992028,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,2.0,0.3381647676825665,0.07551337336054599,13.272687070362736,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,3.0,0.39399007231026845,0.07799508938352095,15.463784043618944,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,4.0,0.4278274971706013,0.07897371893193415,16.791874945920426,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,5.0,0.4566444809751652,0.07950892822489271,17.922917694610078,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,6.0,0.4682025869143152,0.07964798002287876,18.376563780533615,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,7.0,0.47752098116601854,0.07972883313387753,18.742303037608508,39.249171820352785
2023BPix,InnerBarrel,fromL,0.08,8.0,0.4779173212580427,0.07973165506328966,18.75785905797966,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,2.0,0.3623299849358245,0.07672464492050274,14.221151834412012,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,3.0,0.4243483430552671,0.07889071392404601,16.655321028258186,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,4.0,0.45851645080840636,0.07953437008526237,17.996390960237477,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,5.0,0.48864919675455837,0.07978896235910937,19.179076283297036,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,6.0,0.5002073026937084,0.07980952358694,19.632722369220573,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,7.0,0.5115056573394029,0.07978839725313555,20.07617343199672,39.249171820352785
2023BPix,InnerBarrel,fromL,0.09,8.0,0.5119019974314271,0.07978691599855436,20.091729452367872,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,2.0,0.3782034443021254,0.07740546914412534,14.844171968463343,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,3.0,0.44132153141699776,0.07925803056629699,17.321504614606965,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,4.0,0.4799432243947706,0.07974529395775032,18.837374078284483,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,5.0,0.5100759703409226,0.07979332344727018,20.020059401344042,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,6.0,0.5216340762800725,0.07973478841946458,20.47370548726758,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,7.0,0.5329324309257671,0.07963622823267369,20.917156550043728,39.249171820352785
2023BPix,InnerBarrel,fromL,0.1,8.0,0.5333287710177913,0.07963202708840726,20.93271257041488,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,2.0,0.4048559166981462,0.07835127296741852,15.890259436971974,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,3.0,0.47247076554122547,0.07968846992811864,18.544086256821174,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,4.0,0.513547616719711,0.07978022891731108,20.156318646564614,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,5.0,0.5436803626658631,0.07950439811556738,21.339003969624173,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,6.0,0.555238468605013,0.07932099140538457,21.79265005554771,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,7.0,0.5665368232507075,0.07909971661673482,22.23610111832386,39.249171820352785
2023BPix,InnerBarrel,fromL,0.11,8.0,0.5669331633427317,0.07909119661678572,22.25165713869501,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,2.0,0.4201596459747633,0.07878547159950115,16.490918136842083,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,3.0,0.49099130967399385,0.07979657527045546,19.271002275694627,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,4.0,0.5324694034899397,0.07964107232342599,20.898983106657397,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,5.0,0.5626021494360917,0.07918150773838505,22.081668429716956,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,6.0,0.5742195549669622,0.07892536449690801,22.537641975504812,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,7.0,0.5855179096126568,0.07863352196160181,22.98109303828096,39.249171820352785
2023BPix,InnerBarrel,fromL,0.12,8.0,0.585914249704681,0.07862251360521345,22.99664905865211,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,2.0,0.4365650078628634,0.07916461797404657,17.13481500436319,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,3.0,0.5094673495235768,0.07979522239464024,19.99617153831059,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,4.0,0.5509454433395226,0.07939416817913637,21.62415236927336,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,5.0,0.5841746510452132,0.07867044115981436,22.9283712519682,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,6.0,0.5957920565760837,0.07833115452088618,23.384344797756057,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,7.0,0.6070904112217783,0.07795747280588103,23.827795860532206,39.249171820352785
2023BPix,InnerBarrel,fromL,0.13,8.0,0.6074867513138025,0.07794357417647982,23.843351880903356,39.249171820352785
2023BPix,InnerBarrel,fromC,0.05,2.0,0.07267405687030949,0.037862396195799966,3.4164496711455286,47.01058146846481
2023BPix,InnerBarrel,fromC,0.05,3.0,0.0934794113024727,0.04245697117638491,4.394521480659023,47.01058146846481
2023BPix,InnerBarrel,fromC,0.05,4.0,0.11049314756581725,0.04572403096658757,5.194347115349956,47.01058146846481
2023BPix,InnerBarrel,fromC,0.05,5.0,0.13151318147401644,0.04929109274152178,6.182511131861247,47.01058146846481
2023BPix,InnerBarrel,fromC,0.05,6.0,0.13958402736297654,0.05054454400585691,6.56192629004363,47.01058146846481
2023BPix,InnerBarrel,fromC,0.05,7.0,0.14153997266550336,0.050839559755075016,6.653876416035928,47.01058146846481
2023BPix,InnerBarrel,fromC,0.05,8.0,0.14417150428078004,0.05123128802921883,6.777586247422732,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,2.0,0.11142651911205165,0.045892650861449606,5.238225454464555,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,3.0,0.13957498340597513,0.050543172164298884,6.561501128366217,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,4.0,0.16080115871479683,0.05357710131388727,7.559355971985497,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,5.0,0.18335746994746618,0.05643746382910884,8.619741278816946,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,6.0,0.19493128457165732,0.05777759178358723,9.163833034108393,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,7.0,0.19871396253322984,0.058198282450669984,9.341658924589865,47.01058146846481
2023BPix,InnerBarrel,fromC,0.08,8.0,0.20222929791934488,0.058581874895953436,9.506916885147803,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,2.0,0.11784662203952198,0.047025433576790406,5.540038226172328,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,3.0,0.15418946959380403,0.05267033609967485,7.248536621918902,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,4.0,0.1766699824949285,0.05562506689452799,8.305358605110087,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,5.0,0.20311881756968628,0.058677831290491415,9.548733721137978,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,6.0,0.21469263219387744,0.05988672930140784,10.092825476429425,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,7.0,0.22039649697207866,0.06045628035783136,10.360967476270162,47.01058146846481
2023BPix,InnerBarrel,fromC,0.09,8.0,0.2243238168714632,0.06083872582692408,10.5455930683529,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,2.0,0.12808449978486972,0.048740241411812366,6.021326811984181,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,3.0,0.17181593380717586,0.05501705536335753,8.077166953822598,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,4.0,0.197355159313319,0.05804811746897402,9.277780795120634,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,5.0,0.22380399438807683,0.060788553186825994,10.521155911148526,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,6.0,0.23537780901226796,0.061874028853958506,11.065247666439973,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,7.0,0.24315136543535937,0.06256696097160802,11.43068707396742,47.01058146846481
2023BPix,InnerBarrel,fromC,0.1,8.0,0.2470786853347439,0.06290637005264807,11.615312666050158,47.01058146846481
2023BPix,InnerBarrel,fromC,0.11,2.0,0.1361881810747088,0.05002435172209297,6.402285581454635,47.01058146846481
2023BPix,InnerBarrel,fromC,0.11,3.0,0.18506636441153979,0.05664049718049891,8.700077401241288,47.01058146846481
2023BPix,InnerBarrel,fromC,0.11,4.0,0.21060558991768294,0.059468113127495906,9.900691242539324,47.01058146846481
2023BPix,InnerBarrel,fromC,0.11,5.0,0.23705442499244075,0.06202588948866446,11.144066358567216,47.01058146846481
2023BPix,InnerBarrel,fromC,0.11,6.0,0.24936528540633923,0.06310074814285521,11.722807065001689,47.01058146846481
2023BPix,InnerBarrel,fromC,0.11,7.0,0.25713884182943064,0.0637440797567627,12.088246472529136,47.01058146846481
