Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2016preVFP,InnerBarrel,prompt,0.05,2.0,0.8456269153167689,0.0015333768181753226,46949.54535512952,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.05,3.0,0.8816157509629821,0.0013710722324577478,48947.65993834054,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.05,4.0,0.8944128218231111,0.001304212334565218,49658.15844291495,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.05,5.0,0.8976910828667677,0.0012861567545325318,49840.16881033266,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.05,6.0,0.8989731034536206,0.0012789853160672024,49911.34710728424,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.08,2.0,0.8809821299105698,0.00137424238730737,48912.48104348825,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.08,3.0,0.918609096980866,0.0011604515359971998,51001.54534010077,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.08,4.0,0.9319464677737735,0.001068795268128924,51742.04151355242,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.08,5.0,0.9353647679090893,0.0010435154014886005,51931.82690748153,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.08,6.0,0.9367059614469027,0.001033372140799682,52006.29051039321,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.09,2.0,0.8879845252551246,0.0013384908724011111,49301.25684031891,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.09,3.0,0.9259329477149738,0.0011114143573990247,51408.16846903274,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.09,4.0,0.9393757232363377,0.0010127835872218488,52154.51675526565,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.09,5.0,0.9428208184963488,0.0009853879616653208,52345.78982526017,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.09,6.0,0.9441721566424631,0.0009743718386163538,52420.81666089175,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.1,2.0,0.8936557507194126,0.0013083255881229609,49616.12555172341,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.1,3.0,0.9318546887610428,0.0010694630650250985,51736.945905970875,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.1,4.0,0.9454164221526433,0.0009640871046806112,52489.89878085023,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.1,5.0,0.9488844765051699,0.0009346667227283911,52682.44654886564,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.1,6.0,0.9502428048148014,0.0009228241339459154,52757.861481178086,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.11,2.0,0.8982083982774951,0.001283270565934472,49868.890369331,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.11,3.0,0.9366231710998998,0.0010340020616219938,52001.69395713648,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.11,4.0,0.9502655322720724,0.000922624385200678,52759.12331871735,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.11,5.0,0.9537563554844792,0.0008912888073485339,52952.935222961474,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.11,6.0,0.955123950011638,0.0008786398217126933,53028.86461938592,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.12,2.0,0.9021440080286299,0.0012609717284876667,50087.39700052282,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.12,3.0,0.9407204231740642,0.00100220493513892,52229.17503490625,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.12,4.0,0.9544286598875572,0.0008850979590096578,52990.2618329511,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.12,5.0,0.9579402782114953,0.0008518754806949567,53185.22829012433,55520.4009058089
2016preVFP,InnerBarrel,prompt,0.12,6.0,0.9593163959547113,0.0008384252447227255,53261.630898921285,55520.4009058089
2016preVFP,InnerBarrel,conv,0.05,2.0,0.5135723289821402,0.18238959533425825,3.8567490838468075,7.509651252999902
2016preVFP,InnerBarrel,conv,0.05,3.0,0.5834055288807629,0.17990040322478837,4.381172060966492,7.509651252999902
2016preVFP,InnerBarrel,conv,0.05,4.0,0.6053934970297393,0.17835739076785956,4.546294033527374,7.509651252999902
2016preVFP,InnerBarrel,conv,0.05,5.0,0.6053934970297393,0.17835739076785956,4.546294033527374,7.509651252999902
2016preVFP,InnerBarrel,conv,0.05,6.0,0.6053934970297393,0.17835739076785956,4.546294033527374,7.509651252999902
2016preVFP,InnerBarrel,conv,0.08,2.0,0.5741488057296809,0.18043936215297338,4.311657298356295,7.509651252999902
2016preVFP,InnerBarrel,conv,0.08,3.0,0.6501367656642835,0.17403701748710493,4.88230037689209,7.509651252999902
2016preVFP,InnerBarrel,conv,0.08,4.0,0.6786767646554865,0.17040905635459205,5.096625816076994,7.509651252999902
2016preVFP,InnerBarrel,conv,0.08,5.0,0.6786767646554865,0.17040905635459205,5.096625816076994,7.509651252999902
2016preVFP,InnerBarrel,conv,0.08,6.0,0.6786767646554865,0.17040905635459205,5.096625816076994,7.509651252999902
2016preVFP,InnerBarrel,conv,0.09,2.0,0.5962185822747575,0.17904658152210726,4.477393623441458,7.509651252999902
2016preVFP,InnerBarrel,conv,0.09,3.0,0.6722065422093602,0.17129379205348844,5.048036701977253,7.509651252999902
2016preVFP,InnerBarrel,conv,0.09,4.0,0.7007465412005632,0.16710528533627442,5.262362141162157,7.509651252999902
2016preVFP,InnerBarrel,conv,0.09,5.0,0.7007465412005632,0.16710528533627442,5.262362141162157,7.509651252999902
2016preVFP,InnerBarrel,conv,0.09,6.0,0.7007465412005632,0.16710528533627442,5.262362141162157,7.509651252999902
2016preVFP,InnerBarrel,conv,0.1,2.0,0.6116283500620736,0.17785156019034423,4.593115605413914,7.509651252999902
2016preVFP,InnerBarrel,conv,0.1,3.0,0.6876163099966763,0.16912483098658654,5.163758683949709,7.509651252999902
2016preVFP,InnerBarrel,conv,0.1,4.0,0.7161563089878794,0.1645256629517264,5.378084123134613,7.509651252999902
2016preVFP,InnerBarrel,conv,0.1,5.0,0.7161563089878794,0.1645256629517264,5.378084123134613,7.509651252999902
2016preVFP,InnerBarrel,conv,0.1,6.0,0.7161563089878794,0.1645256629517264,5.378084123134613,7.509651252999902
2016preVFP,InnerBarrel,conv,0.11,2.0,0.6327316293158947,0.17591045505960667,4.7515938729047775,7.509651252999902
2016preVFP,InnerBarrel,conv,0.11,3.0,0.7150095632655321,0.16472563267490833,5.369472462683916,7.509651252999902
2016preVFP,InnerBarrel,conv,0.11,4.0,0.7435495622567352,0.15934806681261893,5.58379790186882,7.509651252999902
2016preVFP,InnerBarrel,conv,0.11,5.0,0.7435495622567352,0.15934806681261893,5.58379790186882,7.509651252999902
2016preVFP,InnerBarrel,conv,0.11,6.0,0.7435495622567352,0.15934806681261893,5.58379790186882,7.509651252999902
2016preVFP,InnerBarrel,conv,0.12,2.0,0.6440175235306792,0.1747242833392925,4.836347002536058,7.509651252999902
2016preVFP,InnerBarrel,conv,0.12,3.0,0.7262954574803167,0.1627000858582486,5.454225592315197,7.509651252999902
2016preVFP,InnerBarrel,conv,0.12,4.0,0.7548354564715197,0.15698027738339773,5.668551031500101,7.509651252999902
2016preVFP,InnerBarrel,conv,0.12,5.0,0.7548354564715197,0.15698027738339773,5.668551031500101,7.509651252999902
2016preVFP,InnerBarrel,conv,0.12,6.0,0.7548354564715197,0.15698027738339773,5.668551031500101,7.509651252999902
2016preVFP,InnerBarrel,fromTau,0.05,2.0,0.5333460456619018,0.006228674394812225,3421.541815736331,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.05,3.0,0.6190356419840495,0.006063084407110189,3971.260969697498,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.05,4.0,0.69279250268609,0.005759849137320313,4444.428784743883,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.05,5.0,0.7376323543820653,0.005492483129711226,4732.087104960345,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.05,6.0,0.7670813941551562,0.005277356453773563,4921.009703780524,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.08,2.0,0.5698606766823875,0.00618133857594776,3655.791863972321,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.08,3.0,0.6622429534555972,0.005904790531030772,4248.446155840531,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.08,4.0,0.7417275159703024,0.005464555972284704,4758.358541170135,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.08,5.0,0.7898471475264015,0.0050866608862333495,5067.057429755107,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.08,6.0,0.8216190927847192,0.004779726639830035,5270.882020099089,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.09,2.0,0.5775346129554626,0.006167060214418361,3705.021991509944,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.09,3.0,0.6712361683759669,0.0058650714236573595,4306.139769880101,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.09,4.0,0.7520011067920819,0.00539172489622981,4824.2660713382065,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.09,5.0,0.8007428022811105,0.004987089297536012,5136.955648100004,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.09,6.0,0.83298704215736,0.004656802509710787,5343.810120820999,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.1,2.0,0.5835227196208018,0.00615485967938776,3743.4371208976954,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.1,3.0,0.6782190953020412,0.00583255381443484,4350.93690800108,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.1,4.0,0.7599845476076235,0.005332312535572637,4875.481744175777,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.1,5.0,0.8094031937129603,0.004903812768979719,5192.51412025094,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.1,6.0,0.8420526408588684,0.0045532282249969415,5401.968094043434,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.11,2.0,0.5889007880105765,0.00614310592124738,3777.9387095626444,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.11,3.0,0.6844400675687646,0.005802327709749849,4390.8459256421775,6415.23799335584
2016preVFP,InnerBarrel,fromTau,0.11,4.0,0.7670678636221414,0.005277463190516289,4920.922902191058,6415.23799335584
