Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2016postVFP,InnerBarrel,prompt,0.05,2.0,0.7965564410631168,0.0017040946777465056,44451.82663732645,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.05,3.0,0.9052079742009951,0.0012400053496160674,50515.12468621135,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.05,4.0,0.9306872116005148,0.001075157352910429,51936.99335156684,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.05,5.0,0.9377929936130245,0.0010224371329333136,52333.53146721015,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.05,6.0,0.9405573415119353,0.0010009334934074792,52487.795882426784,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.05,7.0,0.9418533744672943,0.0009906434627746684,52560.120992460405,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.05,8.0,0.9425527663877913,0.0009850331970331476,52599.15055370529,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,2.0,0.8208667694906504,0.0016232592538089076,45808.464345653716,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,3.0,0.9327442889303044,0.0010602526205473368,52051.78853760706,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,4.0,0.9589128157622597,0.000840245551996328,53512.12299493165,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,5.0,0.966200148324576,0.0007649876396226976,53918.79253774055,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,6.0,0.9690329210587713,0.0007333019794731606,54076.875400412944,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,7.0,0.9703656398352541,0.0007178421463888918,54151.24776243849,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.08,8.0,0.9710898455006594,0.000709281093669884,54191.6620545449,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,2.0,0.825238219077445,0.0016075939694831115,46052.41305935272,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,3.0,0.9377028251734214,0.0010231286805919913,52328.49961806706,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,4.0,0.9639891289216692,0.0007887081933831661,53795.40661538381,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,5.0,0.9713071575845552,0.0007066893590878399,54203.789153870894,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,6.0,0.9741502762249654,0.0006717449392345085,54362.44936976745,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,7.0,0.975492307365477,0.0006545255553575051,54437.34140820266,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.09,8.0,0.9762195280903393,0.0006449817862952603,54477.923955681035,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,2.0,0.828536013872604,0.001595532386782881,46236.44647489354,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,3.0,0.9414309264629573,0.0009940125749139462,52536.54628452507,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,4.0,0.9678075868709988,0.0007471963612719963,54008.49563461135,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,5.0,0.9751370454962157,0.0006591324094235392,54417.516022066586,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,6.0,0.9779929207231871,0.0006210299290063193,54576.888119187206,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,7.0,0.9793383204446379,0.0006021610439178109,54651.96814125823,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.1,8.0,0.9800667814550769,0.0005916706408240162,54692.619902864564,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,2.0,0.8311535078222811,0.0015858062063895078,46382.515706497536,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,3.0,0.944361675223698,0.0009703304729678307,52700.09669867542,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,4.0,0.97080425555598,0.0007126709943010998,54175.724709674134,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,5.0,0.97815020950288,0.0006188563985860399,54585.665618440835,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,6.0,0.9810163721814444,0.0005776851503928045,54745.61180672585,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,7.0,0.9823648882452511,0.0005571716297101841,54820.86573626031,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.11,8.0,0.9830933492556903,0.0005457448429500991,54861.51749786665,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,2.0,0.8332446726983027,0.0015779367912760222,46499.21314781747,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,3.0,0.9467123872012974,0.0009507922502701128,52831.278164188494,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,4.0,0.9732102442061044,0.0006835199330818722,54309.990889511886,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,5.0,0.9805725758727469,0.0005842664558780308,54720.84575681458,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,6.0,0.9834480827176609,0.0005400865270510705,54881.31339623756,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,7.0,0.9847974890922822,0.0005179580641742705,54956.61700956081,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.12,8.0,0.9855291586995615,0.0005055278664021433,54997.44782689144,55804.9930247243
2016postVFP,InnerBarrel,prompt,0.13,2.0,0.8348728788393234,0.0015717477675189166,46590.07518015994,55804.9930247243
