Era,Region,LeptonType,miniIso_cut,sip3d_cut,Efficiency,Efficiency_Error,Pass_Events,Total_Events
2022EE,InnerBarrel,prompt,0.11,3.0,0.909246518256234,0.0009939155232536084,75949.97616354888,83530.67582728481
2022EE,InnerBarrel,prompt,0.11,4.0,0.9315137881554378,0.0008739230993370805,77809.97626705794,83530.67582728481
2022EE,InnerBarrel,prompt,0.11,5.0,0.9383298222012997,0.0008323238940083633,78379.32419737056,83530.67582728481
2022EE,InnerBarrel,prompt,0.11,6.0,0.9415923461343381,0.0008114155813818975,78651.84502639994,83530.67582728481
2022EE,InnerBarrel,prompt,0.12,2.0,0.8658891031121293,0.0011790715843639642,72328.30197443767,83530.67582728481
2022EE,InnerBarrel,prompt,0.12,3.0,0.9136712997111115,0.0009717389150101461,76319.58114886284,83530.67582728481
2022EE,InnerBarrel,prompt,0.12,4.0,0.9360569755123321,0.000846495651813616,78189.47177738929,83530.67582728481
2022EE,InnerBarrel,prompt,0.12,5.0,0.942913100078148,0.0008027513912254962,78762.16849592794,83530.67582728481
2022EE,InnerBarrel,prompt,0.12,6.0,0.946192540757918,0.0007807068772710964,79036.10239224462,83530.67582728481
2022EE,InnerBarrel,conv,0.05,2.0,0.5307703960536247,0.15017635649683392,5.8613230851478875,11.043048234656453
2022EE,InnerBarrel,conv,0.05,3.0,0.5849925145715676,0.1482718256435297,6.46010055532679,11.043048234656453
2022EE,InnerBarrel,conv,0.05,4.0,0.6097952692014449,0.14678909943405807,6.733998571056873,11.043048234656453
2022EE,InnerBarrel,conv,0.05,5.0,0.6193647786247383,0.14611111469182644,6.839675125200301,11.043048234656453
2022EE,InnerBarrel,conv,0.05,6.0,0.6299089166182448,0.14529434261343063,6.956114549655467,11.043048234656453
2022EE,InnerBarrel,conv,0.08,2.0,0.5841038038654512,0.14831770842879688,6.45028648013249,11.043048234656453
2022EE,InnerBarrel,conv,0.08,3.0,0.6383259223833941,0.1445890643762129,7.0490639503113925,11.043048234656453
2022EE,InnerBarrel,conv,0.08,4.0,0.6656812698263683,0.14196099624633096,7.3511503715999424,11.043048234656453
2022EE,InnerBarrel,conv,0.08,5.0,0.6752507792496617,0.14091658870654816,7.456826925743371,11.043048234656453
2022EE,InnerBarrel,conv,0.08,6.0,0.6857949172431682,0.1396880483107769,7.573266350198537,11.043048234656453
2022EE,InnerBarrel,conv,0.09,2.0,0.6035509695498188,0.1471994446268325,6.665042468812317,11.043048234656453
2022EE,InnerBarrel,conv,0.09,3.0,0.6640826894825226,0.14212902851989054,7.33349717175588,11.043048234656453
2022EE,InnerBarrel,conv,0.09,4.0,0.6914380369254968,0.1389963331623219,7.63558359304443,11.043048234656453
2022EE,InnerBarrel,conv,0.09,5.0,0.7010075463487901,0.1377675628344992,7.741260147187859,11.043048234656453
2022EE,InnerBarrel,conv,0.09,6.0,0.7115516843422967,0.13633041119408298,7.857699571643025,11.043048234656453
2022EE,InnerBarrel,conv,0.1,2.0,0.61756234351377,0.14624338904921244,6.81977074733004,11.043048234656453
2022EE,InnerBarrel,conv,0.1,3.0,0.6828928895601711,0.14003442128824345,7.541219118516892,11.043048234656453
2022EE,InnerBarrel,conv,0.1,4.0,0.7122642463110962,0.13623007721209596,7.86556842783466,11.043048234656453
2022EE,InnerBarrel,conv,0.1,5.0,0.7218337557343896,0.13484235307277098,7.971244981978089,11.043048234656453
2022EE,InnerBarrel,conv,0.1,6.0,0.7323778937278961,0.13322450679712655,8.087684406433254,11.043048234656453
2022EE,InnerBarrel,conv,0.11,2.0,0.641760838405335,0.14428748096177804,7.08699589362368,11.043048234656453
2022EE,InnerBarrel,conv,0.11,3.0,0.7070913844517361,0.1369491563815466,7.808444264810532,11.043048234656453
2022EE,InnerBarrel,conv,0.11,4.0,0.7404828732156823,0.13191556340114052,8.177188085857779,11.043048234656453
2022EE,InnerBarrel,conv,0.11,5.0,0.7500523826389758,0.13029441896337052,8.282864640001208,11.043048234656453
2022EE,InnerBarrel,conv,0.11,6.0,0.7605965206324823,0.12840972373010276,8.399304064456373,11.043048234656453
2022EE,InnerBarrel,conv,0.12,2.0,0.6557332243388253,0.14297715986293189,7.2412936254404485,11.043048234656453
2022EE,InnerBarrel,conv,0.12,3.0,0.7210637703852264,0.13495681370567614,7.962741996627301,11.043048234656453
2022EE,InnerBarrel,conv,0.12,4.0,0.7544552591491727,0.12952022164175694,8.331485817674547,11.043048234656453
2022EE,InnerBarrel,conv,0.12,5.0,0.764024768572466,0.1277739864875852,8.437162371817976,11.043048234656453
2022EE,InnerBarrel,conv,0.12,6.0,0.7745689065659725,0.12574550049266653,8.553601796273142,11.043048234656453
2022EE,InnerBarrel,fromTau,0.05,2.0,0.3944529916578765,0.004990416845327197,3783.2472456586547,9591.123215361498
2022EE,InnerBarrel,fromTau,0.05,3.0,0.47454623413701047,0.005098844705539782,4551.431402993854,9591.123215361498
2022EE,InnerBarrel,fromTau,0.05,4.0,0.5549250694081062,0.0050745671499422195,5322.354715986177,9591.123215361498
2022EE,InnerBarrel,fromTau,0.05,5.0,0.6137774091182662,0.00497152412334089,5886.814757658634,9591.123215361498
2022EE,InnerBarrel,fromTau,0.05,6.0,0.6571018161583762,0.004846901467400981,6302.344483812805,9591.123215361498
2022EE,InnerBarrel,fromTau,0.08,2.0,0.42071442350492616,0.005040867976309358,4035.1238743155263,9591.123215361498
2022EE,InnerBarrel,fromTau,0.08,3.0,0.5067014037531259,0.005105006017784622,4859.8355967928655,9591.123215361498
2022EE,InnerBarrel,fromTau,0.08,4.0,0.592818834953448,0.005016722768447268,5685.798490425572,9591.123215361498
2022EE,InnerBarrel,fromTau,0.08,5.0,0.6560075828246451,0.004850585109160622,6291.849557082634,9591.123215361498
2022EE,InnerBarrel,fromTau,0.08,6.0,0.7023951150676787,0.004668485710693693,6736.758094482124,9591.123215361498
2022EE,InnerBarrel,fromTau,0.09,2.0,0.42637104235347356,0.005049805476413908,4089.377202674281,9591.123215361498
2022EE,InnerBarrel,fromTau,0.09,3.0,0.5135412585996016,0.0051035919216130925,4925.437487400603,9591.123215361498
2022EE,InnerBarrel,fromTau,0.09,4.0,0.6009862355894751,0.005000247095687326,5764.133036274929,9591.123215361498
2022EE,InnerBarrel,fromTau,0.09,5.0,0.6651069519997103,0.004819079319006636,6379.122728022747,9591.123215361498
2022EE,InnerBarrel,fromTau,0.09,6.0,0.712248583095656,0.004622637065004758,6831.263920437079,9591.123215361498
2022EE,InnerBarrel,fromTau,0.1,2.0,0.43138624283952876,0.005057164630222988,4137.478608485777,9591.123215361498
2022EE,InnerBarrel,fromTau,0.1,3.0,0.5196727775353147,0.005101511253279921,4984.245641010348,9591.123215361498
2022EE,InnerBarrel,fromTau,0.1,4.0,0.6082968027462471,0.004984270341527237,5834.249586649705,9591.123215361498
2022EE,InnerBarrel,fromTau,0.1,5.0,0.6731952655101006,0.00478938733187755,6456.698739505373,9591.123215361498
2022EE,InnerBarrel,fromTau,0.1,6.0,0.7208886609250564,0.0045802385975562245,6914.131971489172,9591.123215361498
2022EE,InnerBarrel,fromTau,0.11,2.0,0.43540106062756245,0.0050626748429474676,4175.9852205780335,9591.123215361498
2022EE,InnerBarrel,fromTau,0.11,3.0,0.5246952467882854,0.00509923360834919,5032.4167624609545,9591.123215361498
2022EE,InnerBarrel,fromTau,0.11,4.0,0.6143336982857611,0.004970193313051029,5892.15019560745,9591.123215361498
2022EE,InnerBarrel,fromTau,0.11,5.0,0.6799104625323813,0.0047635076431461094,6521.105021561496,9591.123215361498
2022EE,InnerBarrel,fromTau,0.11,6.0,0.7279944635640971,0.004543789200426343,6982.284600144252,9591.123215361498
2022EE,InnerBarrel,fromTau,0.12,2.0,0.43882731183890156,0.005067110236710884,4208.846818112768,9591.123215361498
2022EE,InnerBarrel,fromTau,0.12,3.0,0.528867647159728,0.005096948309699244,5072.4347685272805,9591.123215361498
2022EE,InnerBarrel,fromTau,0.12,4.0,0.619403254377463,0.004957749066928082,5940.7729327301495,9591.123215361498
2022EE,InnerBarrel,fromTau,0.12,5.0,0.6855926763674782,0.004740724050934331,6575.603834589943,9591.123215361498
2022EE,InnerBarrel,fromTau,0.12,6.0,0.7341599840496537,0.004510978909670483,7041.418866808061,9591.123215361498
2022EE,InnerBarrel,fromL,0.05,2.0,0.08444737872843963,0.023560840184011334,11.761808672454208,139.27973667811602
2022EE,InnerBarrel,fromL,0.05,3.0,0.10023740206085892,0.025446901023402517,13.961038964334875,139.27973667811602
2022EE,InnerBarrel,fromL,0.05,4.0,0.1110290428741276,0.02662061692079483,15.464095855131745,139.27973667811602
2022EE,InnerBarrel,fromL,0.05,5.0,0.11490070886129392,0.027021744418531175,16.00334047432989,139.27973667811602
2022EE,InnerBarrel,fromL,0.05,6.0,0.11855860075145189,0.027391718902638973,16.512810693588108,139.27973667811602
2022EE,InnerBarrel,fromL,0.08,2.0,0.10859107322575275,0.02636280295671757,15.124536084476858,139.27973667811602
2022EE,InnerBarrel,fromL,0.08,3.0,0.127249838913817,0.028237719570459768,17.723324056249112,139.27973667811602
2022EE,InnerBarrel,fromL,0.08,4.0,0.14069484156157439,0.02946244795093758,19.595940484665334,139.27973667811602
2022EE,InnerBarrel,fromL,0.08,5.0,0.14572806270880573,0.029896868227829537,20.296966200694442,139.27973667811602
2022EE,InnerBarrel,fromL,0.08,6.0,0.15021642254022266,0.03027393721083393,20.922103776130825,139.27973667811602
2022EE,InnerBarrel,fromL,0.09,2.0,0.11599574378284606,0.027133401203545727,16.155856649857014,139.27973667811602
2022EE,InnerBarrel,fromL,0.09,3.0,0.13527255579160913,0.028980141424970168,18.84072595043108,139.27973667811602
2022EE,InnerBarrel,fromL,0.09,4.0,0.1499203924777182,0.03024935966858097,20.880872786976397,139.27973667811602
2022EE,InnerBarrel,fromL,0.09,5.0,0.15587240469383648,0.030735812502791032,21.709867481142282,139.27973667811602
2022EE,InnerBarrel,fromL,0.09,6.0,0.1611138809788041,0.031151145063175855,22.439898917917162,139.27973667811602
2022EE,InnerBarrel,fromL,0.1,2.0,0.12221010462126024,0.027752676799237024,17.021391191054136,139.27973667811602
2022EE,InnerBarrel,fromL,0.1,3.0,0.14256087984032811,0.029624966098194386,19.85584180476144,139.27973667811602
2022EE,InnerBarrel,fromL,0.1,4.0,0.15835073069921032,0.03093368385651143,22.05504807457328,139.27973667811602
2022EE,InnerBarrel,fromL,0.1,5.0,0.16449698151817363,0.0314129707326156,22.91109627019614,139.27973667811602
2022EE,InnerBarrel,fromL,0.1,6.0,0.16973845780314123,0.0318092638409152,23.64112770697102,139.27973667811602
2022EE,InnerBarrel,fromL,0.11,2.0,0.12937776471637538,0.028438110051608068,18.019701001700014,139.27973667811602
2022EE,InnerBarrel,fromL,0.11,3.0,0.15083205359616536,0.030324919016348328,21.007848707493395,139.27973667811602
2022EE,InnerBarrel,fromL,0.11,4.0,0.1669689869954593,0.03160126899423752,23.25539654213935,139.27973667811602
2022EE,InnerBarrel,fromL,0.11,5.0,0.17329033862494106,0.03207153253902343,24.13583273254335,139.27973667811602
2022EE,InnerBarrel,fromL,0.11,6.0,0.1785318149099087,0.032449590124412855,24.86586416931823,139.27973667811602
2022EE,InnerBarrel,fromL,0.12,2.0,0.1370666446081651,0.02914140927215767,19.090606168378145,139.27973667811602
2022EE,InnerBarrel,fromL,0.12,3.0,0.160223447946898,0.03108142632127787,22.31587963970378,139.27973667811602
2022EE,InnerBarrel,fromL,0.12,4.0,0.1778937931700081,0.03240413201301624,24.777000669389963,139.27973667811602
2022EE,InnerBarrel,fromL,0.12,5.0,0.18487216604730486,0.032893088829195775,25.748946606181562,139.27973667811602
2022EE,InnerBarrel,fromL,0.12,6.0,0.19112093311130499,0.033315931327884823,26.619273237418383,139.27973667811602
2022EE,InnerBarrel,fromC,0.05,2.0,0.01609200566289431,0.0033408411772469985,22.82775395689532,1418.5773007483222
2022EE,InnerBarrel,fromC,0.05,3.0,0.02049485292692692,0.003761830828202284,29.073533144313842,1418.5773007483222
2022EE,InnerBarrel,fromC,0.05,4.0,0.023682106184457912,0.004037190879324658,33.59489826718345,1418.5773007483222
2022EE,InnerBarrel,fromC,0.05,5.0,0.025615297841559304,0.004194579503179399,36.33728006994352,1418.5773007483222
2022EE,InnerBarrel,fromC,0.05,6.0,0.027480656413907775,0.004340464136190661,38.98343539843336,1418.5773007483222
2022EE,InnerBarrel,fromC,0.08,2.0,0.021655244271223513,0.0038645684235407356,30.719637965317816,1418.5773007483222
2022EE,InnerBarrel,fromC,0.08,3.0,0.027952942015707537,0.004376540016736249,39.653409032616764,1418.5773007483222
2022EE,InnerBarrel,fromC,0.08,4.0,0.03266807098348782,0.004719793562884284,46.342183956410736,1418.5773007483222
2022EE,InnerBarrel,fromC,0.08,5.0,0.035270607390562723,0.0048975933373585105,50.03408302785829,1418.5773007483222
2022EE,InnerBarrel,fromC,0.08,6.0,0.03784223487722363,0.005066231489246703,53.68213540641591,1418.5773007483222
2022EE,InnerBarrel,fromC,0.09,2.0,0.02374625657726374,0.004042522362126433,33.68590055825189,1418.5773007483222
2022EE,InnerBarrel,fromC,0.09,3.0,0.03081912332460416,0.00458866185794516,43.719308777246624,1418.5773007483222
2022EE,InnerBarrel,fromC,0.09,4.0,0.035861175405812,0.004936913781967536,50.8718494088389,1418.5773007483222
2022EE,InnerBarrel,fromC,0.09,5.0,0.03871586263023883,0.005122050487338734,54.92144390614703,1418.5773007483222
2022EE,InnerBarrel,fromC,0.09,6.0,0.04151484442581793,0.005296242961597234,58.89201594656333,1418.5773007483222
2022EE,InnerBarrel,fromC,0.1,2.0,0.025990478114450145,0.004224372750550991,36.86950228875503,1418.5773007483222
2022EE,InnerBarrel,fromC,0.1,3.0,0.03338647753147717,0.004769635932764528,47.3612991780974,1418.5773007483222
2022EE,InnerBarrel,fromC,0.1,4.0,0.039001373332327664,0.0051401386087861845,55.32646290725097,1418.5773007483222
2022EE,InnerBarrel,fromC,0.1,5.0,0.04201557672047337,0.0053266956736995425,59.602343413513154,1418.5773007483222
2022EE,InnerBarrel,fromC,0.1,6.0,0.045041039916347926,0.005506429146655469,63.89419682743028,1418.5773007483222
2022EE,InnerBarrel,fromC,0.11,2.0,0.027978696769695232,0.004378497733320352,39.68994414201006,1418.5773007483222
2022EE,InnerBarrel,fromC,0.11,3.0,0.03583842857709842,0.004935406004766404,50.83958127396181,1418.5773007483222
2022EE,InnerBarrel,fromC,0.11,4.0,0.04188229399562117,0.005318610178837004,59.41327156545594,1418.5773007483222
2022EE,InnerBarrel,fromC,0.11,5.0,0.045194508133630656,0.005515358959315447,64.11190335685387,1418.5773007483222
2022EE,InnerBarrel,fromC,0.11,6.0,0.04846616367276373,0.005701707543142866,68.75299964053556,1418.5773007483222
2022EE,InnerBarrel,fromC,0.12,2.0,0.030026956865254077,0.004531155737801645,42.59555941959843,1418.5773007483222
2022EE,InnerBarrel,fromC,0.12,3.0,0.03832961689754714,0.005097460354175421,54.3735244772397,1418.5773007483222
2022EE,InnerBarrel,fromC,0.12,4.0,0.04477550453206448,0.005490937069718034,63.5175143587403,1418.5773007483222
2022EE,InnerBarrel,fromC,0.12,5.0,0.048445366188668605,0.005700546368925246,68.72349680168554,1418.5773007483222
2022EE,InnerBarrel,fromC,0.12,6.0,0.051878808648015966,0.00588844225931607,73.5941003379412,1418.5773007483222
2022EE,InnerBarrel,fromB,0.05,2.0,0.018520364055214823,0.000951581209734333,371.7822200739756,20074.23930574907
2022EE,InnerBarrel,fromB,0.05,3.0,0.024629354856711173,0.0010939357362462555,494.41556333983317,20074.23930574907
2022EE,InnerBarrel,fromB,0.05,4.0,0.029989401235096386,0.0012037951482930856,602.0144170294516,20074.23930574907
2022EE,InnerBarrel,fromB,0.05,5.0,0.033180004564085486,0.001264129260773293,666.0633517852984,20074.23930574907
2022EE,InnerBarrel,fromB,0.05,6.0,0.03599784211849827,0.0013147939239836499,722.6292971773073,20074.23930574907
2022EE,InnerBarrel,fromB,0.08,2.0,0.025010045333793654,0.0011021425301103907,502.05763507820666,20074.23930574907
2022EE,InnerBarrel,fromB,0.08,3.0,0.03309532348274715,0.0012625703813893363,664.3634434938431,20074.23930574907
2022EE,InnerBarrel,fromB,0.08,4.0,0.04053634833634243,0.0013919288178901787,813.7363570849411,20074.23930574907
2022EE,InnerBarrel,fromB,0.08,5.0,0.045133973193459256,0.0014652220837074754,906.0301787047647,20074.23930574907
2022EE,InnerBarrel,fromB,0.08,6.0,0.049142901632805255,0.001525697644730661,986.5063675558195,20074.23930574907
2022EE,InnerBarrel,fromB,0.09,2.0,0.027404703598154903,0.0011522828245898967,550.1285781324841,20074.23930574907
2022EE,InnerBarrel,fromB,0.09,3.0,0.0361606309983021,0.0013176521723019352,725.8971601068042,20074.23930574907
2022EE,InnerBarrel,fromB,0.09,4.0,0.04433405904053219,0.0014527880314366482,889.9725105748512,20074.23930574907
2022EE,InnerBarrel,fromB,0.09,5.0,0.04947141618276753,0.0015305242444763319,993.1010472471826,20074.23930574907
2022EE,InnerBarrel,fromB,0.09,6.0,0.053928152107276195,0.0015942274427301938,1082.5666307182983,20074.23930574907
2022EE,InnerBarrel,fromB,0.1,2.0,0.029784012152409844,0.0011997928379518304,597.8913874328136,20074.23930574907
2022EE,InnerBarrel,fromB,0.1,3.0,0.039213848515154234,0.0013699778711378139,787.1881791925989,20074.23930574907
2022EE,InnerBarrel,fromB,0.1,4.0,0.04812594095372002,0.0015106359440579887,966.0916555193253,20074.23930574907
2022EE,InnerBarrel,fromB,0.1,5.0,0.05382925532707876,0.001592848222457274,1080.5813530860469,20074.23930574907
2022EE,InnerBarrel,fromB,0.1,6.0,0.058792080840617184,0.001660285035470118,1180.2063000774942,20074.23930574907
2022EE,InnerBarrel,fromB,0.11,2.0,0.03219659193211841,0.0012458879248057723,646.3220912748948,20074.23930574907
2022EE,InnerBarrel,fromB,0.11,3.0,0.04241655955054564,0.0014224482811449632,851.4801669442095,20074.23930574907
2022EE,InnerBarrel,fromB,0.11,4.0,0.052097716260765425,0.001568453253099875,1045.8220235016197,20074.23930574907
2022EE,InnerBarrel,fromB,0.11,5.0,0.05840199388520776,0.0016551107284794922,1172.3756011845544,20074.23930574907
2022EE,InnerBarrel,fromB,0.11,6.0,0.0638622888022153,0.0017257288578798296,1281.986868028529,20074.23930574907
2022EE,InnerBarrel,fromB,0.12,2.0,0.034746755963408746,0.0012925823411823417,697.5146943079308,20074.23930574907
2022EE,InnerBarrel,fromB,0.12,3.0,0.04577015780216631,0.0014750208304518217,918.8011007825844,20074.23930574907
2022EE,InnerBarrel,fromB,0.12,4.0,0.05627669909358267,0.0016265488033885998,1129.7119249422103,20074.23930574907
2022EE,InnerBarrel,fromB,0.12,5.0,0.06317213661820177,0.0017170112234832268,1268.1325879292563,20074.23930574907
2022EE,InnerBarrel,fromB,0.12,6.0,0.06911486045100537,0.0017902522073819822,1387.428248276934,20074.23930574907
2022EE,InnerBarrel,fromPU,0.05,2.0,0.005792783128138302,0.001219710887359946,22.42526839673519,3871.242527241353
2022EE,InnerBarrel,fromPU,0.05,3.0,0.00939409476293559,0.0015504320403495536,36.36681915121153,3871.242527241353
2022EE,InnerBarrel,fromPU,0.05,4.0,0.02037151069786674,0.0022704771288413464,78.8630585577339,3871.242527241353
2022EE,InnerBarrel,fromPU,0.05,5.0,0.03930475211284004,0.0031231307187021577,152.15822790190578,3871.242527241353
2022EE,InnerBarrel,fromPU,0.05,6.0,0.05587431535386664,0.0036914400827978374,216.30302577838302,3871.242527241353
2022EE,InnerBarrel,fromPU,0.08,2.0,0.006442415676431681,0.0012858659695237499,24.94015354476869,3871.242527241353
2022EE,InnerBarrel,fromPU,0.08,3.0,0.010520048807198526,0.00163978604759694,40.7256603310816,3871.242527241353
2022EE,InnerBarrel,fromPU,0.08,4.0,0.023626858518756035,0.002441100796342376,91.465299482923,3871.242527241353
2022EE,InnerBarrel,fromPU,0.08,5.0,0.0464293538427003,0.0033817972499629867,179.73928910819814,3871.242527241353
2022EE,InnerBarrel,fromPU,0.08,6.0,0.06681783787583069,0.004013324104282568,258.6680555632338,3871.242527241353
2022EE,InnerBarrel,fromPU,0.09,2.0,0.006618523942532599,0.0013032070200921838,25.621911353897303,3871.242527241353
2022EE,InnerBarrel,fromPU,0.09,3.0,0.010905987987833956,0.0016692681376281457,42.21972450008616,3871.242527241353
2022EE,InnerBarrel,fromPU,0.09,4.0,0.02463141761676906,0.0024911730386346876,95.35419138427824,3871.242527241353
2022EE,InnerBarrel,fromPU,0.09,5.0,0.04863022079613035,0.0034570256870411135,188.25937885511667,3871.242527241353
2022EE,InnerBarrel,fromPU,0.09,6.0,0.07022031945900184,0.004106730804535195,271.83988696616143,3871.242527241353
2022EE,InnerBarrel,fromPU,0.1,2.0,0.006804316229159447,0.0013212483754436578,26.34115835512057,3871.242527241353
2022EE,InnerBarrel,fromPU,0.1,3.0,0.01126769858322819,0.0016964137414196257,43.619993939530104,3871.242527241353
2022EE,InnerBarrel,fromPU,0.1,4.0,0.025485883441091952,0.002532903963279837,98.66203582147136,3871.242527241353
2022EE,InnerBarrel,fromPU,0.1,5.0,0.05075753819357884,0.0035278788564574574,196.49474043305963,3871.242527241353
2022EE,InnerBarrel,fromPU,0.1,6.0,0.07339085882911861,0.004191255005211056,284.1138138100505,3871.242527241353
2022EE,InnerBarrel,fromPU,0.11,2.0,0.00693341764924864,0.0013336371189734714,26.840941262897104,3871.242527241353
2022EE,InnerBarrel,fromPU,0.11,3.0,0.011475929888340295,0.0017118368753443237,44.42610782338306,3871.242527241353
2022EE,InnerBarrel,fromPU,0.11,4.0,0.026424358386189974,0.002577875180617351,102.29509993968531,3871.242527241353
2022EE,InnerBarrel,fromPU,0.11,5.0,0.05271368840326326,0.0035915105242810526,204.06747231446207,3871.242527241353
2022EE,InnerBarrel,fromPU,0.11,6.0,0.0764290790022574,0.0042701118244342475,295.87550095142797,3871.242527241353
2022EE,InnerBarrel,fromPU,0.12,2.0,0.007084796333890479,0.0013480145362317945,27.42696486460045,3871.242527241353
2022EE,InnerBarrel,fromPU,0.12,3.0,0.011674900723733967,0.0017264393275509596,45.196372183039784,3871.242527241353
2022EE,InnerBarrel,fromPU,0.12,4.0,0.02724407353586451,0.0026164520167606038,105.46841608732939,3871.242527241353
2022EE,InnerBarrel,fromPU,0.12,5.0,0.05459108207646933,0.0036512831139802067,211.33531854255125,3871.242527241353
2022EE,InnerBarrel,fromPU,0.12,6.0,0.0792317251283202,0.004341097495084337,306.7252238234505,3871.242527241353
2022EE,InnerBarrel,unknown,0.05,2.0,0.12169991107466853,0.12408685360254573,0.8448350112885237,6.9419525768607855
2022EE,InnerBarrel,unknown,0.05,3.0,0.14746236029875778,0.13457257122248972,1.0236767120659351,6.9419525768607855
2022EE,InnerBarrel,unknown,0.05,4.0,0.17109291226156342,0.14293155372313268,1.1877188831567764,6.9419525768607855
2022EE,InnerBarrel,unknown,0.05,5.0,0.17507888231998314,0.1442388570062334,1.215389298275113,6.9419525768607855
2022EE,InnerBarrel,unknown,0.05,6.0,0.17947198721012705,0.14564789783539106,1.2458860240876675,6.9419525768607855
2022EE,InnerBarrel,unknown,0.08,2.0,0.13228368337050586,0.1285882246614299,0.9183070566505194,6.9419525768607855
2022EE,InnerBarrel,unknown,0.08,3.0,0.16570783258027805,0.14112039400916737,1.1503359153866768,6.9419525768607855
2022EE,InnerBarrel,unknown,0.08,4.0,0.1893383845430837,0.1486956683633592,1.314378086477518,6.9419525768607855
2022EE,InnerBarrel,unknown,0.08,5.0,0.1933243546015034,0.1498828476891206,1.3420485015958548,6.9419525768607855
2022EE,InnerBarrel,unknown,0.08,6.0,0.20254176163003135,0.15253532957215907,1.406035304069519,6.9419525768607855
2022EE,InnerBarrel,unknown,0.09,2.0,0.1361807859734755,0.13017528191531436,0.9453605581074953,6.9419525768607855
2022EE,InnerBarrel,unknown,0.09,3.0,0.16960493518324768,0.14243633850206536,1.1773894168436527,6.9419525768607855
2022EE,InnerBarrel,unknown,0.09,4.0,0.19323548714605332,0.1498566484105286,1.341431587934494,6.9419525768607855
2022EE,InnerBarrel,unknown,0.09,5.0,0.19722145720447304,0.15101988608411968,1.3691020030528307,6.9419525768607855
2022EE,InnerBarrel,unknown,0.09,6.0,0.20643886423300098,0.1536190603913332,1.433088805526495,6.9419525768607855
2022EE,InnerBarrel,unknown,0.1,2.0,0.1361807859734755,0.13017528191531436,0.9453605581074953,6.9419525768607855
2022EE,InnerBarrel,unknown,0.1,3.0,0.16960493518324768,0.14243633850206536,1.1773894168436527,6.9419525768607855
2022EE,InnerBarrel,unknown,0.1,4.0,0.19323548714605332,0.1498566484105286,1.341431587934494,6.9419525768607855
2022EE,InnerBarrel,unknown,0.1,5.0,0.19722145720447304,0.15101988608411968,1.3691020030528307,6.9419525768607855
2022EE,InnerBarrel,unknown,0.1,6.0,0.20643886423300098,0.1536190603913332,1.433088805526495,6.9419525768607855
2022EE,InnerBarrel,unknown,0.11,2.0,0.1361807859734755,0.13017528191531436,0.9453605581074953,6.9419525768607855
2022EE,InnerBarrel,unknown,0.11,3.0,0.16960493518324768,0.14243633850206536,1.1773894168436527,6.9419525768607855
